COD_MUNICIPIO;COD_UNICO_ENDERECO;ID_LOTE;ID_QUADRA;NOM_LOGRADOURO;NUM_ENDERECO;NOM_LOGRADOURO_ADJACENTE;DIM_TESTADA;DIM_PROFUNDIDADE
4104501;142841-0;01.04.001.3.0124.0300;01.04.001.3.0124;RUA EUGÊNIO RAVACHE;56;;10;26.40
4104501;142859-0;01.04.001.3.0124.0200;01.04.001.3.0124;RUA EUGÊNIO RAVACHE;66;;10;26.40
4104501;142867-0;01.04.001.3.0124.0100;01.04.001.3.0124;RUA EUGÊNIO RAVACHE;88;;10;27.83
4104501;143111-0;01.04.001.3.0123.2500;01.04.001.3.0123;RUA ALBERTO BIAVATTI;571;;10;28.64
4104501;143103-0;01.04.001.3.0123.2400;01.04.001.3.0123;RUA ALBERTO BIAVATTI;555;;10;28.91
4104501;143090-0;01.04.001.3.0123.2300;01.04.001.3.0123;RUA ALBERTO BIAVATTI;543;;10;29.16
4104501;143081-0;01.04.001.3.0123.2200;01.04.001.3.0123;RUA ALBERTO BIAVATTI;529;;10;29.42
4104501;143073-0;01.04.001.3.0123.2100;01.04.001.3.0123;RUA ALBERTO BIAVATTI;517;;10;23.11
4104501;143065-0;01.04.001.3.0123.2000;01.04.001.3.0123;RUA TIBIRICA;1579;;10;22.90
4104501;143057-0;01.04.001.3.0123.1900;01.04.001.3.0123;RUA TIBIRICA;1567;;10;30.00
4104501;143049-0;01.04.001.3.0123.1800;01.04.001.3.0123;RUA TIBIRICA;1553;;10;30.00
4104501;143031-0;01.04.001.3.0123.1700;01.04.001.3.0123;RUA TIBIRICA;1539;;10;30.00
4104501;143022-0;01.04.001.3.0123.1600;01.04.001.3.0123;RUA TIBIRICA;1527;;10;30.00
4104501;143014-0;01.04.001.3.0123.1500;01.04.001.3.0123;RUA TIBIRICA;1515;;10;30.00
4104501;143006-0;01.04.001.3.0123.1400;01.04.001.3.0123;RUA TIBIRICA;1503;;10;30.00
4104501;142999-0;01.04.001.3.0123.1300;01.04.001.3.0123;RUA TIBIRICA;1491;;10;30.00
4104501;142981-0;01.04.001.3.0123.1200;01.04.001.3.0123;RUA TIBIRICA;1477;;10;30.00
4104501;142972-0;01.04.001.3.0123.1100;01.04.001.3.0123;RUA TIBIRICA;1451;;10;256.35
4104501;142964-0;01.04.001.3.0123.1000;01.04.001.3.0123;RUA TIBIRICA;1415;;10;220.00
4104501;142956-0;01.04.001.3.0123.0900;01.04.001.3.0123;RUA VILMAR BERFT;540;;10;25.30
4104501;142948-0;01.04.001.3.0123.0800;01.04.001.3.0123;RUA VILMAR BERFT;552;;10;25.30
4104501;142930-0;01.04.001.3.0123.0700;01.04.001.3.0123;RUA VILMAR BERFT;564;;10;25.30
4104501;142921-0;01.04.001.3.0123.0600;01.04.001.3.0123;RUA VILMAR BERFT;578;;10;25.30
4104501;142913-0;01.04.001.3.0123.0500;01.04.001.3.0123;RUA VILMAR BERFT;596;;10;26.40
4104501;142905-0;01.04.001.3.0123.0400;01.04.001.3.0123;RUA OIAPOS;1250;;10;24.20
4104501;142891-0;01.04.001.3.0123.0300;01.04.001.3.0123;RUA OIAPOS;1264;;10;24.20
4104501;142883-0;01.04.001.3.0123.0200;01.04.001.3.0123;RUA OIAPOS;1272;;10;24.20
4104501;142875-0;01.04.001.3.0123.0100;01.04.001.3.0123;RUA OIAPOS;1288;;10;24.20
4104501;142662-0;01.04.001.3.0122.1800;01.04.001.3.0122;RUA LORENO LAGEMANN 2 PARTE;1236;;10;24.00
4104501;142671-0;01.04.001.3.0122.1700;01.04.001.3.0122;RUA LORENO LAGEMANN 2 PARTE;1224;;10;24.00
4104501;142654-0;01.04.001.3.0122.1600;01.04.001.3.0122;RUA VILMAR BERFT;718;;10;24.50
4104501;142794-0;01.04.001.3.0122.1500;01.04.001.3.0122;RUA VILMAR BERFT;692;;10;29.10
4104501;142786-0;01.04.001.3.0122.1400;01.04.001.3.0122;RUA VILMAR BERFT;680;;10;29.10
4104501;142778-0;01.04.001.3.0122.1300;01.04.001.3.0122;RUA VILMAR BERFT;668;;10;29.10
4104501;142760-0;01.04.001.3.0122.1200;01.04.001.3.0122;RUA VILMAR BERFT;654;;10;29.10
4104501;142751-0;01.04.001.3.0122.1100;01.04.001.3.0122;RUA VILMAR BERFT;642;;10;29.10
4104501;142646-0;01.04.001.3.0122.1000;01.04.001.3.0122;RUA VILMAR BERFT;636;;10;24.50
4104501;142697-0;01.04.001.3.0122.0900;01.04.001.3.0122;RUA LORENO LAGEMANN 2 PARTE;1255;;10;24.00
4104501;142689-0;01.04.001.3.0122.0800;01.04.001.3.0122;RUA OIAPOS;1263;;10;24.00
4104501;142581-0;01.04.001.3.0121.0500;01.04.001.3.0121;RUA LORENO LAGEMANN 2 PARTE;1235;;10;30.00
4104501;142573-0;01.04.001.3.0121.0400;01.04.001.3.0121;RUA LORENO LAGEMANN 2 PARTE;1223;;10;31.25
4104501;142590-0;01.04.001.3.0121.0300;01.04.001.3.0121;RUA VILMAR BERFT;758;;10;31.25
4104501;142603-0;01.04.001.3.0121.0200;01.04.001.3.0121;RUA VILMAR BERFT;772;;10;31.25
4104501;142611-0;01.04.001.3.0121.0100;01.04.001.3.0121;RUA VILMAR BERFT;786;;10;30.29
4104501;119024-0;01.04.001.2.CHAC.9400;01.04.001.2.CHAC;RUA DAS PEROBAS;;;10;914.05
4104501;132055-0;01.04.001.2.CHAC.93AG;01.04.001.2.CHAC;RUA ALAGOAS;1777;;10;26.84
4104501;132047-1;01.04.001.2.CHAC.93AF;01.04.001.2.CHAC;RUA ALAGOAS;1791;;10;27.28
4104501;132039-0;01.04.001.2.CHAC.93AE;01.04.001.2.CHAC;RUA ALAGOAS;1799;;10;27.28
4104501;132021-0;01.04.001.2.CHAC.93AD;01.04.001.2.CHAC;RUA ALAGOAS;1813;;10;27.28
4104501;132012-0;01.04.001.2.CHAC.93AC;01.04.001.2.CHAC;RUA ALAGOAS;1825;;10;27.28
4104501;132004-0;01.04.001.2.CHAC.93AB;01.04.001.2.CHAC;RUA ALAGOAS;1839;;10;27.28
4104501;131997-0;01.04.001.2.CHAC.93AA;01.04.001.2.CHAC;RUA ALAGOAS;1847;;10;27.28
4104501;119008-0;01.04.001.2.CHAC.9300;01.04.001.2.CHAC;RUA ALAGOAS;S/N;;10;3190.00
4104501;118991-2;01.04.001.2.CHAC.790B;01.04.001.2.CHAC;AV. GERALDO FULBER;;;10;10413.81
4104501;106526-0;01.04.001.2.CHAC.7900;01.04.001.2.CHAC;RUA ALAGOAS;;;10;1057.50
4104501;120537-0;01.04.001.2.CHAC.78AI;01.04.001.2.CHAC;RUA PERNAMBUCO;;;10;32.39
4104501;82309-0;01.04.001.2.CHAC.770A;01.04.001.2.CHAC;RUA OTAVIO FRANCISCO DE MATTOS; ;;10;807.15
4104501;114731-1;01.04.001.2.CHAC.690A;01.04.001.2.CHAC;AV. GERALDO FULBER;1310;;10;2400.00
4104501;82741-1;01.04.001.2.CHAC.68BJ;01.04.001.2.CHAC;TR RICIERI CAPELETTI;410;;10;24.01
4104501;82732-1;01.04.001.2.CHAC.68BI;01.04.001.2.CHAC;TR RICIERI CAPELETTI;400;;10;24.01
4104501;82724-1;01.04.001.2.CHAC.68BH;01.04.001.2.CHAC;TR RICIERI CAPELETTI;382;;10;24.01
4104501;82716-1;01.04.001.2.CHAC.68BG;01.04.001.2.CHAC;TR RICIERI CAPELETTI;378;;10;24.01
4104501;82708-1;01.04.001.2.CHAC.68BF;01.04.001.2.CHAC;TR RICIERI CAPELETTI; 362;;10;24.01
4104501;82694-1;01.04.001.2.CHAC.68BE;01.04.001.2.CHAC;TR RICIERI CAPELETTI;350;;10;24.01
4104501;82678-0;01.04.001.2.CHAC.68BD;01.04.001.2.CHAC;TR RICIERI CAPELETTI;340;;10;24.01
4104501;82660-1;01.04.001.2.CHAC.68BC;01.04.001.2.CHAC;TR RICIERI CAPELETTI;328;;10;24.01
4104501;82651-1;01.04.001.2.CHAC.68BB;01.04.001.2.CHAC;TR RICIERI CAPELETTI;314;;10;24.01
4104501;82643-1;01.04.001.2.CHAC.68BA;01.04.001.2.CHAC;TR RICIERI CAPELETTI;424;;10;24.01
4104501;82635-0;01.04.001.2.CHAC.68AA;01.04.001.2.CHAC;TR RICIERI CAPELETTI; ;;10;24.01
4104501;117021-0;01.04.001.2.CHAC.6500;01.04.001.2.CHAC;RUA VERDE;0;;10;697.27
4104501;37257-3;01.04.001.2.CHAC.0082;01.04.001.2.CHAC;RUA OTAVIO FRANCISCO DE MATTOS; 1563;;10;1353.23
4104501;107174-9;01.04.001.2.CHAC.0000;01.04.001.2.CHAC;AV. GERALDO FULBER;1230;;10;3360.00
4104501;119016-0;01.04.001.2.110A.0200;01.04.001.2.110A;RUA ALAGOAS;;;10;898.10
4104501;111848-1;01.04.001.2.110A.0100;01.04.001.2.110A;RUA ALAGOAS;1850;;10;1026.50
4104501;103446-0;01.04.001.2.103A.0400;01.04.001.2.103A;TRAVESSA ANJICO;;;10;145.25
4104501;103438-1;01.04.001.2.103A.0300;01.04.001.2.103A;RUA CEREJEIRA;1875;;10;22.66
4104501;103420-1;01.04.001.2.103A.0200;01.04.001.2.103A;TRAVESSA MARFIM;18;;10;22.68
4104501;103411-1;01.04.001.2.103A.0100;01.04.001.2.103A;RUA CEDRO;870;;10;22.66
4104501;111422-1;01.04.001.2.095A.1200;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);156;;10;39.54
4104501;111414-0;01.04.001.2.095A.1100;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);144;;10;34.58
4104501;119946-1;01.04.001.2.095A.090C;01.04.001.2.095A;RUA GUAJUVIRA;2073;;10;20.40
4104501;119938-2;01.04.001.2.095A.090B;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);116;;10;23.30
4104501;111406-0;01.04.001.2.095A.090A;01.04.001.2.095A;RUA GUAJUVIRA;2081;;10;20.02
4104501;111392-0;01.04.001.2.095A.0900;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);130;;10;21.76
4104501;111384-2;01.04.001.2.095A.0800;01.04.001.2.095A;RUA GUAJUVIRA;2053;;10;42.04
4104501;111376-0;01.04.001.2.095A.0700;01.04.001.2.095A;RUA GUAJUVIRA;2041;;10;42.03
4104501;111368-0;01.04.001.2.095A.0600;01.04.001.2.095A;RUA GUAJUVIRA;2029;;10;42.02
4104501;111350-1;01.04.001.2.095A.0500;01.04.001.2.095A;RUA GUAJUVIRA;2017;;10;42.01
4104501;131881-0;01.04.001.2.095A.040A;01.04.001.2.095A;RUA ALAGOAS;1526;;10;21.00
4104501;111341-0;01.04.001.2.095A.0400;01.04.001.2.095A;RUA GUAJUVIRA;2005;;10;21.00
4104501;88471-1;01.04.001.2.095A.0300;01.04.001.2.095A;RUA CEREJEIRA;2014;;10;52.32
4104501;106917-1;01.04.001.2.095A.0200;01.04.001.2.095A;RUA ALAGOAS;2016;;10;50.40
4104501;117030-0;01.04.001.2.095A.010A;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);100;;10;25.82
4104501;106909-0;01.04.001.2.095A.0100;01.04.001.2.095A;ESTRADA MUNICIPAL (CONT.ALAGOAS);118;;10;29.34
4104501;86851-1;01.04.001.2.089A.100D;01.04.001.2.089A;RUA PARIS;458;;10;35.76
4104501;102075-1;01.04.001.2.089A.100C;01.04.001.2.089A;RUA PARIS;444;;10;35.76
4104501;102067-0;01.04.001.2.089A.100B;01.04.001.2.089A;RUA PARIS;426;;10;35.53
4104501;102059-1;01.04.001.2.089A.100A;01.04.001.2.089A;RUA PARIS;410;;10;35.20
4104501;102041-0;01.04.001.2.089A.1000;01.04.001.2.089A;RUA PARIS;474;;10;38.22
4104501;106305-1;01.04.001.2.089A.0900;01.04.001.2.089A;RUA PARIS;380;;10;35.20
4104501;106291-1;01.04.001.2.089A.0800;01.04.001.2.089A;RUA PARIS;398;;10;35.20
4104501;106283-1;01.04.001.2.089A.0700;01.04.001.2.089A;RUA OTAVIO FRANCISCO DE MATTOS;1875;;10;37.40
4104501;87831-1;01.04.001.2.089A.0600;01.04.001.2.089A;RUA OTAVIO FRANCISCO DE MATTOS;1857;;10;39.60
4104501;106275-1;01.04.001.2.089A.0500;01.04.001.2.089A;RUA OTAVIO FRANCISCO DE MATTOS;1841;;10;32.34
4104501;106267-1;01.04.001.2.089A.0300;01.04.001.2.089A;RUA OTAVIO FRANCISCO DE MATTOS;1899;;10;37.29
4104501;106259-1;01.04.001.2.089A.0200;01.04.001.2.089A;RUA PARIS;360;;10;36.61
4104501;106241-0;01.04.001.2.089A.0100;01.04.001.2.089A;RUA PARAIBA;500;;10;34.73
4104501;106232-0;01.04.001.2.074C.0200;01.04.001.2.074C;RUA GUAIBA;S/N;;10;250.20
4104501;106224-0;01.04.001.2.074C.0100;01.04.001.2.074C;RUA CARAZINHO;;;10;38.64
4104501;106216-0;01.04.001.2.074B.0900;01.04.001.2.074B;RUA GUAIBA;615;;10;42.11
4104501;106208-0;01.04.001.2.074B.0800;01.04.001.2.074B;RUA GUAIBA;603;;10;36.49
4104501;106194-0;01.04.001.2.074B.0700;01.04.001.2.074B;RUA GUAIBA;581;;10;36.31
4104501;106186-0;01.04.001.2.074B.0600;01.04.001.2.074B;RUA GUAIBA;555;;10;35.48
4104501;106178-2;01.04.001.2.074B.0500;01.04.001.2.074B;RUA GUAIBA;541;;10;35.21
4104501;105694-0;01.04.001.2.074B.0400;01.04.001.2.074B;RUA GUAIBA;527;;10;38.96
4104501;106160-2;01.04.001.2.074B.0300;01.04.001.2.074B;RUA PERNAMBUCO;690;;10;35.04
4104501;106151-0;01.04.001.2.074B.0200;01.04.001.2.074B;RUA PERNAMBUCO;666;;10;36.40
4104501;106143-0;01.04.001.2.074B.0100;01.04.001.2.074B;RUA PERNAMBUCO;650;;10;37.49
4104501;106135-1;01.04.001.2.074A.0600;01.04.001.2.074A;RUA GUAIBA;610;;10;37.07
4104501;106127-0;01.04.001.2.074A.0500;01.04.001.2.074A;RUA PARIS;291;;10;33.79
4104501;106119-0;01.04.001.2.074A.0400;01.04.001.2.074A;RUA GUAIBA;622;;10;35.14
4104501;128473-1;01.04.001.2.074A.0300;01.04.001.2.074A;RUA PARAIBA;577;;10;34.04
4104501;106097-1;01.04.001.2.074A.0200;01.04.001.2.074A;RUA GUAIBA;598;;10;39.24
4104501;106089-1;01.04.001.2.074A.0100;01.04.001.2.074A;RUA PARIS;275;;10;33.79
4104501;112291-0;01.04.001.2.073B.0100;01.04.001.2.073B;AV. BOTUCARIS;1881;;10;317.53
4104501;112283-0;01.04.001.2.072B.1100;01.04.001.2.072B;RUA PARIS;631;;10;105.77
4104501;112275-1;01.04.001.2.072B.1000;01.04.001.2.072B;RUA PARIS;617;;10;34.39
4104501;112267-1;01.04.001.2.072B.0900;01.04.001.2.072B;RUA PARIS;605;;10;34.34
4104501;112259-0;01.04.001.2.072B.0800;01.04.001.2.072B;RUA PARIS;589;;10;34.34
4104501;112241-1;01.04.001.2.072B.0700;01.04.001.2.072B;AV. BOTUCARIS;2025;;10;33.15
4104501;112232-0;01.04.001.2.072B.0600;01.04.001.2.072B;RUA GUAIBA;1020;;10;36.03
4104501;112224-0;01.04.001.2.072B.0500;01.04.001.2.072B;RUA GUAIBA;1008;;10;36.03
4104501;112216-1;01.04.001.2.072B.0400;01.04.001.2.072B;RUA GUAIBA;994;;10;36.03
4104501;112208-1;01.04.001.2.072B.0300;01.04.001.2.072B;RUA GUAIBA;980;;10;36.03
4104501;112194-0;01.04.001.2.072B.010B;01.04.001.2.072B;RUA GUAIBA;962;;10;29.82
4104501;117781-1;01.04.001.2.072B.010A;01.04.001.2.072B;RUA TRES PASSOS;90;;10;22.18
4104501;112186-1;01.04.001.2.072B.0100;01.04.001.2.072B;RUA TRES PASSOS;104;;10;20.06
4104501;106020-0;01.04.001.2.072A.1700;01.04.001.2.072A;RUA GUAIBA;694;;10;35.20
4104501;106011-0;01.04.001.2.072A.1600;01.04.001.2.072A;RUA GUAIBA;706;;10;35.20
4104501;106003-1;01.04.001.2.072A.1500;01.04.001.2.072A;RUA GUAIBA;722;;10;35.20
4104501;105996-1;01.04.001.2.072A.1400;01.04.001.2.072A;RUA GUAIBA;738;;10;35.20
4104501;105988-1;01.04.001.2.072A.1300;01.04.001.2.072A;RUA GUAIBA;760;;10;35.20
4104501;105970-1;01.04.001.2.072A.1200;01.04.001.2.072A;RUA GUAIBA;772;;10;35.20
4104501;105961-0;01.04.001.2.072A.1100;01.04.001.2.072A;RUA PARIS;447;;10;35.20
4104501;105953-0;01.04.001.2.072A.1000;01.04.001.2.072A;RUA PARIS;429;;10;35.20
4104501;105945-1;01.04.001.2.072A.0900;01.04.001.2.072A;RUA PARIS;411;;10;35.20
4104501;105937-0;01.04.001.2.072A.0800;01.04.001.2.072A;RUA PARIS;395;;10;35.20
4104501;105929-0;01.04.001.2.072A.0700;01.04.001.2.072A;RUA PARIS;377;;10;35.20
4104501;105911-2;01.04.001.2.072A.0600;01.04.001.2.072A;RUA PARIS;363;;10;35.20
4104501;105902-1;01.04.001.2.072A.0500;01.04.001.2.072A;RUA PARIS;345;;10;35.20
4104501;105899-1;01.04.001.2.072A.0400;01.04.001.2.072A;RUA GUAIBA;790;;10;42.33
4104501;105881-0;01.04.001.2.072A.0300;01.04.001.2.072A;RUA PARIS;461;;10;35.08
4104501;105872-0;01.04.001.2.072A.0200;01.04.001.2.072A;RUA GUAIBA;660;;10;38.01
4104501;105864-1;01.04.001.2.072A.0100;01.04.001.2.072A;RUA PARAIBA;560;;10;36.65
4104501;112178-1;01.04.001.2.071B.1100;01.04.001.2.071B;AV. BOTUCARIS;2051;;10;28.38
4104501;112160-0;01.04.001.2.071B.1000;01.04.001.2.071B;RUA GUAIBA;1049;;10;35.54
4104501;112151-0;01.04.001.2.071B.0900;01.04.001.2.071B;RUA GUAIBA;1033;;10;35.54
4104501;112143-0;01.04.001.2.071B.0800;01.04.001.2.071B;RUA GUAIBA;1021;;10;35.54
4104501;112135-1;01.04.001.2.071B.0700;01.04.001.2.071B;RUA CARAZINHO;470;;10;25.59
4104501;112127-1;01.04.001.2.071B.0600;01.04.001.2.071B;RUA CARAZINHO;460;;10;25.35
4104501;112119-0;01.04.001.2.071B.0500;01.04.001.2.071B;RUA GUAIBA;991;;10;25.35
4104501;112101-0;01.04.001.2.071B.0400;01.04.001.2.071B;RUA GUAIBA;983;;10;25.35
4104501;112097-0;01.04.001.2.071B.0300;01.04.001.2.071B;RUA GUAIBA;973;;10;25.35
4104501;112089-0;01.04.001.2.071B.0200;01.04.001.2.071B;RUA GUAIBA;961;;10;25.35
4104501;112071-1;01.04.001.2.071B.0100;01.04.001.2.071B;RUA CARAZINHO;406;;10;25.35
4104501;105856-1;01.04.001.2.071A.0900;01.04.001.2.071A;RUA CARAZINHO;102;;10;35.20
4104501;105848-1;01.04.001.2.071A.0800;01.04.001.2.071A;RUA CARAZINHO;78;;10;35.20
4104501;105830-0;01.04.001.2.071A.0700;01.04.001.2.071A;RUA GUAIBA;755;;10;35.20
4104501;105821-0;01.04.001.2.071A.0600;01.04.001.2.071A;RUA GUAIBA;737;;10;35.20
4104501;105813-0;01.04.001.2.071A.0500;01.04.001.2.071A;RUA GUAIBA;721;;10;35.20
4104501;119377-1;01.04.001.2.071A.040A;01.04.001.2.071A;RUA RIO GRANDE DO NORTE;567;;10;20.72
4104501;105805-1;01.04.001.2.071A.0400;01.04.001.2.071A;RUA CARAZINHO;110;;10;21.64
4104501;105791-2;01.04.001.2.071A.0300;01.04.001.2.071A;RUA GUAIBA;779;;10;35.11
4104501;105783-1;01.04.001.2.071A.0200;01.04.001.2.071A;RUA CARAZINHO;66;;10;35.20
4104501;105775-0;01.04.001.2.071A.0100;01.04.001.2.071A;RUA GUAIBA;705;;10;35.20
4104501;112062-1;01.04.001.2.070B.1200;01.04.001.2.070B;AV. BOTUCARIS;2095;;10;37.37
4104501;112054-1;01.04.001.2.070B.1100;01.04.001.2.070B;RUA CARAZINHO;531;;10;33.75
4104501;112046-0;01.04.001.2.070B.1000;01.04.001.2.070B;RUA CARAZINHO;519;;10;33.75
4104501;112038-0;01.04.001.2.070B.0900;01.04.001.2.070B;RUA CARAZINHO;505;;10;33.75
4104501;112020-0;01.04.001.2.070B.0800;01.04.001.2.070B;RUA CARAZINHO;499;;10;33.75
4104501;112011-0;01.04.001.2.070B.0700;01.04.001.2.070B;RUA CARAZINHO;481;;10;33.75
4104501;112003-0;01.04.001.2.070B.0600;01.04.001.2.070B;RUA CARAZINHO;469;;10;33.75
4104501;111996-2;01.04.001.2.070B.0500;01.04.001.2.070B;RUA CARAZINHO;455;;10;33.75
4104501;111988-0;01.04.001.2.070B.0400;01.04.001.2.070B;RUA CARAZINHO;443;;10;33.75
4104501;111970-0;01.04.001.2.070B.0300;01.04.001.2.070B;RUA CARAZINHO;431;;10;33.75
4104501;111961-0;01.04.001.2.070B.0200;01.04.001.2.070B;RUA CARAZINHO;417;;10;33.75
4104501;111953-0;01.04.001.2.070B.0100;01.04.001.2.070B;RUA CARAZINHO;403;;10;33.75
4104501;133167-1;01.04.001.2.070A.0300;01.04.001.2.070A;RUA RIO GRANDE DO NORTE;615;;10;36.64
4104501;105759-1;01.04.001.2.070A.0200;01.04.001.2.070A;RUA CARAZINHO;97;;10;31.29
4104501;105741-1;01.04.001.2.070A.0100;01.04.001.2.070A;RUA CARAZINHO;65;;10;30.25
4104501;108529-0;01.04.001.2.0152.0100;01.04.001.2.0152;AVENIDA DAS FLORES;;;10;484.00
4104501;108693-1;01.04.001.2.0151.1500;01.04.001.2.0151;AVENIDA DAS FLORES;1006;;10;52.50
4104501;108685-1;01.04.001.2.0151.1400;01.04.001.2.0151;AVENIDA DAS FLORES;1014;;10;52.50
4104501;108677-1;01.04.001.2.0151.1300;01.04.001.2.0151;AVENIDA DAS FLORES;1032;;10;52.50
4104501;108669-1;01.04.001.2.0151.1200;01.04.001.2.0151;AVENIDA DAS FLORES;1046;;10;52.50
4104501;103497-1;01.04.001.2.0151.1100;01.04.001.2.0151;AVENIDA DAS FLORES;1058;;10;52.50
4104501;108651-2;01.04.001.2.0151.1000;01.04.001.2.0151;AVENIDA DAS FLORES;1076;;10;52.50
4104501;108642-0;01.04.001.2.0151.0900;01.04.001.2.0151;AVENIDA DAS FLORES;1088;;10;52.50
4104501;108634-1;01.04.001.2.0151.0800;01.04.001.2.0151;AVENIDA DAS FLORES;1100;;10;52.50
4104501;108626-0;01.04.001.2.0151.0700;01.04.001.2.0151;AVENIDA DAS FLORES;1116;;10;52.50
4104501;108618-0;01.04.001.2.0151.0600;01.04.001.2.0151;AVENIDA DAS FLORES;1130;;10;52.50
4104501;108600-0;01.04.001.2.0151.0500;01.04.001.2.0151;AVENIDA DAS FLORES;1144;;10;52.50
4104501;108464-1;01.04.001.2.0151.0400;01.04.001.2.0151;AVENIDA DAS FLORES;1158;;10;52.50
4104501;108596-0;01.04.001.2.0151.0300;01.04.001.2.0151;AV. GERALDO FULBER;1510;;10;32.00
4104501;108588-0;01.04.001.2.0151.0200;01.04.001.2.0151;AV. GERALDO FULBER;1500;;10;32.00
4104501;108570-1;01.04.001.2.0151.0100;01.04.001.2.0151;AVENIDA DAS FLORES;1172;;10;32.00
4104501;141313-1;01.04.001.2.0150.1500;01.04.001.2.0150;AVENIDA DAS FLORES;1003;;10;52.50
4104501;107760-1;01.04.001.2.0150.1400;01.04.001.2.0150;AVENIDA DAS FLORES;1013;;10;52.50
4104501;103454-2;01.04.001.2.0150.1300;01.04.001.2.0150;AVENIDA DAS FLORES;1031;;10;52.50
4104501;102148-0;01.04.001.2.0150.1200;01.04.001.2.0150;AVENIDA DAS FLORES;1047;;10;52.50
4104501;105678-2;01.04.001.2.0150.1100;01.04.001.2.0150;AVENIDA DAS FLORES;1059;;10;52.50
4104501;108511-0;01.04.001.2.0150.1000;01.04.001.2.0150;AVENIDA DAS FLORES;1073;;10;52.50
4104501;108502-1;01.04.001.2.0150.0900;01.04.001.2.0150;AVENIDA DAS FLORES;1087;;10;52.50
4104501;102130-1;01.04.001.2.0150.0800;01.04.001.2.0150;AVENIDA DAS FLORES;1101;;10;52.50
4104501;108499-1;01.04.001.2.0150.0700;01.04.001.2.0150;AVENIDA DAS FLORES;1117;;10;52.50
4104501;102113-1;01.04.001.2.0150.0600;01.04.001.2.0150;AVENIDA DAS FLORES;1131;;10;52.50
4104501;101371-1;01.04.001.2.0150.0500;01.04.001.2.0150;AVENIDA DAS FLORES;1145;;10;52.50
4104501;101362-1;01.04.001.2.0150.0400;01.04.001.2.0150;AVENIDA DAS FLORES;1159;;10;52.50
4104501;108481-1;01.04.001.2.0150.0300;01.04.001.2.0150;AV. GERALDO FULBER;1444;;10;32.00
4104501;108316-1;01.04.001.2.0150.0100;01.04.001.2.0150;AV. GERALDO FULBER;1418;;10;64.00
4104501;142638-0;01.04.001.2.0122.0700;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;07;;10;24.50
4104501;142743-0;01.04.001.2.0122.0600;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;23;;10;29.10
4104501;142735-0;01.04.001.2.0122.0500;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;39;;10;29.10
4104501;142727-0;01.04.001.2.0122.0400;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;45;;10;29.10
4104501;142719-0;01.04.001.2.0122.0300;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;57;;10;29.10
4104501;142701-0;01.04.001.2.0122.0200;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;71;;10;29.10
4104501;142620-0;01.04.001.2.0122.0100;01.04.001.2.0122;RUA EUGÊNIO RAVACHE;95;;10;24.50
4104501;111945-0;01.04.001.2.0111.1000;01.04.001.2.0111;ESTRADA MUNICIPAL (CONT.ALAGOAS);190;;10;29.88
4104501;111937-1;01.04.001.2.0111.0900;01.04.001.2.0111;RUA GUAJUVIRA;2147;;10;30.09
4104501;111929-1;01.04.001.2.0111.0800;01.04.001.2.0111;ESTRADA MUNICIPAL (CONT.ALAGOAS);214;;10;30.58
4104501;111911-0;01.04.001.2.0111.0700;01.04.001.2.0111;RUA GUAJUVIRA;220;;10;30.84
4104501;111902-0;01.04.001.2.0111.0600;01.04.001.2.0111;ESTRADA MUNICIPAL (CONT.ALAGOAS);234;;10;32.13
4104501;111899-0;01.04.001.2.0111.0500;01.04.001.2.0111;ESTRADA MUNICIPAL (CONT.ALAGOAS);248;;10;34.61
4104501;111881-0;01.04.001.2.0111.0400;01.04.001.2.0111;RUA GUAJUVIRA;2211;;10;37.08
4104501;111872-0;01.04.001.2.0111.0300;01.04.001.2.0111;RUA GUAJUVIRA;268;;10;39.56
4104501;111864-0;01.04.001.2.0111.0200;01.04.001.2.0111;RUA GUAJUVIRA;280;;10;42.03
4104501;111856-2;01.04.001.2.0111.0100;01.04.001.2.0111;RUA GEQUETIBA;1959;;10;44.51
4104501;111830-0;01.04.001.2.0110.1200;01.04.001.2.0110;RUA ALECRIM;1880;;10;34.74
4104501;111821-0;01.04.001.2.0110.1100;01.04.001.2.0110;RUA ALECRIM;1900;;10;34.74
4104501;111813-0;01.04.001.2.0110.1000;01.04.001.2.0110;RUA GUAJUVIRA;2134;;10;34.92
4104501;111805-0;01.04.001.2.0110.0900;01.04.001.2.0110;RUA GUAJUVIRA;2150;;10;34.80
4104501;111791-1;01.04.001.2.0110.0800;01.04.001.2.0110;RUA GUAJUVIRA;2166;;10;34.80
4104501;111783-0;01.04.001.2.0110.0700;01.04.001.2.0110;RUA GUAJUVIRA;2180;;10;34.80
