quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria,quadras.area
4104501,01.02.002.0.0033,"MULTIPOLYGON(((-53.80607404520966 -25.677380783283652,-53.80602117425228 -25.677206832222662,-53.80596830347249 -25.677032881125893,-53.80591543287029 -25.676858929993532,-53.80586256244568 -25.676684978825485,-53.80580969219866 -25.676511027621654,-53.80575682212921 -25.67633707638224,-53.80550727530531 -25.67639935948299,-53.80527692412458 -25.676456851215406,-53.80508496461198 -25.676504760727795,-53.804845014971505 -25.676564647280294,-53.804605065053586 -25.676624533456987,-53.80465793365985 -25.676798485237757,-53.804710802443694 -25.676972436982943,-53.804763671405105 -25.677146388692346,-53.80481654054409 -25.677320340366087,-53.80486940986064 -25.677494292004234,-53.8049222793548 -25.677668243606607,-53.805258211722865 -25.67758440190666,-53.805402182571264 -25.677548469524037,-53.80559414354708 -25.677500559470293,-53.80607404520966 -25.677380783283652)))",14400.0000
4104501,01.03.001.0.0089,"MULTIPOLYGON(((-53.80614293343454 -25.669035477656525,-53.805627554150774 -25.669164114584635,-53.80537322312012 -25.669227593994272,-53.80534635038929 -25.669234301228077,-53.80546265427859 -25.669616995249587,-53.80561067865305 -25.670104060118184,-53.806234512969546 -25.6699483537972,-53.80634008474528 -25.66992200324553,-53.80637847446861 -25.669912421208746,-53.80676237131126 -25.669816600311734,-53.80670950384085 -25.669642649146372,-53.806671439372124 -25.669517404285212,-53.806614342841556 -25.66932953695871,-53.8064621571618 -25.669367522672538,-53.80635658589886 -25.6693938732713,-53.80625923954938 -25.669418170854506,-53.80624866623074 -25.669383380570903,-53.80623975821525 -25.669354069755872,-53.80659486134124 -25.669265435921584,-53.80649803573463 -25.66894684412799,-53.80614293343454 -25.669035477656525)))",11727.3096
4104501,01.04.001.2.103A,"MULTIPOLYGON(((-53.79361371447251 -25.67149897441583,-53.79356086464625 -25.671325016982024,-53.79344797801155 -25.670953443784295,-53.79312165062666 -25.671034862783106,-53.79323453637588 -25.671406436307997,-53.793287385787416 -25.67158039389489,-53.79339613007979 -25.67155326212801,-53.79350497029413 -25.671526106337026,-53.79361371447251 -25.67149897441583)))",2132.4800
4104501,01.04.002.12.0404,"MULTIPOLYGON(((-53.783982811704725 -25.688123511461487,-53.78383839094755 -25.68807844036427,-53.7837346282898 -25.688046195981947,-53.783540198363085 -25.688233831406578,-53.78334256026483 -25.688424562072104,-53.78314492153938 -25.688615292517063,-53.782340729913805 -25.689391365847005,-53.78281253595886 -25.689792753265515,-53.78361672669617 -25.6890166773972,-53.78381436520328 -25.6888259463283,-53.78401200308319 -25.68863521503903,-53.78440575876135 -25.688255504511755,-53.783982811704725 -25.688123511461487)))",14244.9561
4104501,01.02.004.0.0034,"MULTIPOLYGON(((-53.80914876934608 -25.663784608299117,-53.80909590205255 -25.66361065794058,-53.80904303493663 -25.66343670754645,-53.80900074137157 -25.663297547205474,-53.808990167998104 -25.66326275711663,-53.8089373012371 -25.663088806651036,-53.8088844346536 -25.66291485614984,-53.8088315682476 -25.66274090561295,-53.80835172750559 -25.662860685955987,-53.808255759224025 -25.6628846418444,-53.80815979089817 -25.662908597672732,-53.80791986988925 -25.662968486980827,-53.807679948602974 -25.663028375913388,-53.80773281354703 -25.66320232699154,-53.80775924608562 -25.663289302517295,-53.80778567866858 -25.663376278034022,-53.80779625171415 -25.663411068238254,-53.80783854396762 -25.663550229040904,-53.80789140944416 -25.663724180012025,-53.80791784224899 -25.663811155484243,-53.807944275098095 -25.66389813094746,-53.80799714092963 -25.664072081847298,-53.80847698687981 -25.663952302253463,-53.80866892494919 -25.663904389995412,-53.80914876934608 -25.663784608299117)))",14400.0000
4104501,01.04.001.2.0106,"MULTIPOLYGON(((-53.79649862801532 -25.67220632124775,-53.79646559403683 -25.67209759875376,-53.79643256012766 -25.671988876245926,-53.79639952628779 -25.671880153724178,-53.79636649251723 -25.67177143118843,-53.796333458815965 -25.67166270863885,-53.79630042518403 -25.671553986075352,-53.79626739162139 -25.671445263497944,-53.79620825172838 -25.671250617173136,-53.79596249488615 -25.671478274543457,-53.79597465790752 -25.671518306780122,-53.79600769123772 -25.671627029443435,-53.79604072463724 -25.67173575209283,-53.79607375810607 -25.671844474728314,-53.79610679164419 -25.671953197349968,-53.79613982525162 -25.672061919957613,-53.796172858928365 -25.672170642551443,-53.79620589267442 -25.672279365131256,-53.79649862801532 -25.67220632124775)))",3080.2156
4104501,01.06.003.4.0016,"MULTIPOLYGON(((-53.813308586154434 -25.682207481682585,-53.81317637632865 -25.681772613429292,-53.8130441676136 -25.681337744952586,-53.812794615686414 -25.68140004105892,-53.81260265246113 -25.68144796086415,-53.81241068905814 -25.68149588042883,-53.81221872547746 -25.681543799753126,-53.811978770751715 -25.681603698570385,-53.812110976083 -25.682038568300047,-53.81224318252495 -25.682473437806422,-53.81248313877496 -25.682413538424832,-53.812675103575046 -25.682365618648987,-53.81286706819742 -25.682317698632666,-53.81305903264207 -25.682269778375872,-53.813308586154434 -25.682207481682585)))",11100.0000
4104501,01.06.004.1.0070,"MULTIPOLYGON(((-53.81547967219638 -25.65509371668568,-53.81537723456718 -25.655119293945262,-53.815274796887515 -25.655144871136418,-53.81517235915718 -25.655170448259152,-53.81506992137636 -25.65519602531347,-53.814967483544876 -25.655221602299374,-53.81486504566292 -25.65524717921677,-53.81476260773029 -25.655272756065838,-53.81481547813103 -25.655446704161243,-53.81491791619352 -25.65542112726409,-53.81502035420555 -25.65539555029844,-53.815122792166996 -25.655369973264367,-53.81522523007778 -25.655344396161862,-53.81532766793809 -25.655318818990956,-53.81543010574773 -25.65529324175172,-53.81553254350689 -25.655267664443965,-53.81563498121538 -25.655242087067805,-53.815582109774894 -25.65506813935779,-53.81547967219638 -25.65509371668568)))",1708.0000
4104501,01.03.001.2.0090,"MULTIPOLYGON(((-53.80464200757306 -25.663792085808215,-53.804514367618836 -25.66382394455421,-53.80438672750192 -25.66385580291673,-53.80425908730653 -25.663887661172964,-53.80413144649014 -25.66391951753761,-53.80400380606534 -25.663951375342847,-53.80387616556205 -25.66398323304173,-53.803748524980286 -25.664015090634415,-53.80374852574021 -25.664015093135195,-53.803817242957564 -25.664241229430253,-53.80394488375003 -25.664209371759604,-53.80407252446398 -25.66417751398277,-53.80420016509947 -25.66414565609957,-53.804327805656484 -25.664113798110094,-53.80445544613504 -25.66408194001443,-53.8045830865351 -25.664050081812405,-53.804710726856676 -25.664018223504105,-53.80496600726442 -25.663954506568768,-53.804964976492506 -25.663951114591242,-53.80493164729022 -25.6638414375292,-53.804897287462936 -25.663728368837916,-53.80464200757306 -25.663792085808215)))",3112.1921
4104501,01.04.002.12.0407,"MULTIPOLYGON(((-53.78172471715575 -25.689092322159023,-53.78162020780803 -25.689008745862235,-53.78151943107376 -25.688928154349924,-53.78141865447392 -25.68884756275583,-53.781314145549224 -25.688763986201533,-53.78120708312655 -25.688873899851586,-53.78111813881191 -25.688965212681623,-53.78102919436303 -25.689056525467475,-53.78094024977969 -25.68914783820912,-53.78085130506202 -25.68923915090684,-53.7807623602101 -25.689330463560275,-53.78065529678415 -25.68944037688104,-53.780759805934856 -25.68952395389063,-53.78086058275265 -25.68960454592386,-53.78096135970477 -25.689685137875127,-53.781065869278606 -25.689768714627224,-53.781172932560274 -25.68965880101587,-53.78126187729233 -25.689567488120783,-53.78135082189013 -25.689476175181774,-53.781439766353486 -25.689384862198473,-53.78152871068261 -25.689293549171246,-53.78161765487728 -25.689202236099735,-53.78172471715575 -25.689092322159023)))",5500.0000
4104501,01.04.001.1.0084,"MULTIPOLYGON(((-53.803276608257505 -25.651653060044517,-53.80309162764949 -25.65104422122293,-53.80295790310017 -25.650604080108,-53.802853798631254 -25.65026142781078,-53.80247951779096 -25.650354847746357,-53.80258362132433 -25.650697500389775,-53.80271734467196 -25.651137641949337,-53.80290232361753 -25.65174648138611,-53.80315958117079 -25.652593205916215,-53.804155942711134 -25.652475480577987,-53.80415616454783 -25.652475358398124,-53.804154607086716 -25.652470232437633,-53.80410282118679 -25.652299792894414,-53.80349492767928 -25.652371619332335,-53.803276608257505 -25.651653060044517)))",11376.0264
4104501,01.03.001.0.0042,"MULTIPOLYGON(((-53.803547339278786 -25.669118581101714,-53.803494476776294 -25.66894462833858,-53.80344161445129 -25.668770675539868,-53.80342311267954 -25.668709792051903,-53.803388752303775 -25.66859672270549,-53.80333589033384 -25.668422769835363,-53.8032830285413 -25.66824881692967,-53.80323016692623 -25.668074863988306,-53.8031101997616 -25.66810480514702,-53.802990232527534 -25.668134746211944,-53.802750297851645 -25.668194628059993,-53.802558349911145 -25.66824253326806,-53.802078479283665 -25.668362295236548,-53.80213133943611 -25.668536248718976,-53.80218419976601 -25.668710202165734,-53.80239564286027 -25.669406015596326,-53.8030674665476 -25.669238346526146,-53.80325941577317 -25.669190440536624,-53.80338418267463 -25.669159301514558,-53.803547339278786 -25.669118581101714)))",14400.0000
4104501,01.06.004.1.0062,"MULTIPOLYGON(((-53.81358449390103 -25.65537339319935,-53.81353162528678 -25.655199444502966,-53.81347875685003 -25.655025495770968,-53.8133204215251 -25.655065027553654,-53.813163045688476 -25.655104319587757,-53.81300566973251 -25.65514361146046,-53.81284829365721 -25.655182903171582,-53.81269091746258 -25.65522219472131,-53.812532581536566 -25.655261725690636,-53.81258544877278 -25.655435674867483,-53.81263831618647 -25.65560962400873,-53.81279665251431 -25.655570092890425,-53.81295402910832 -25.655530801192814,-53.813111405583 -25.65549150933371,-53.813268781938326 -25.655452217313023,-53.8134261581743 -25.655412925130936,-53.81358449390103 -25.65537339319935)))",3944.0000
4104501,01.05.004.0.0060,"MULTIPOLYGON(((-53.81218719219811 -25.668309054626654,-53.81235110355819 -25.668848295133618,-53.812456853728506 -25.669196192052777,-53.81250444153683 -25.66935274561974,-53.81257053595388 -25.669570181081497,-53.8129352306629 -25.669479136226737,-53.81286913566714 -25.66926170097937,-53.81282154744208 -25.66910514756677,-53.812715796345685 -25.668757250990634,-53.81255188355021 -25.668218011015366,-53.81218719219811 -25.668309054626654)))",5510.0000
4104501,01.04.002.12.0413,"MULTIPOLYGON(((-53.78044302338729 -25.68945016640669,-53.78033831574615 -25.689366793637706,-53.780237347800266 -25.68928639838432,-53.7801363799888 -25.689206003048714,-53.78003167277037 -25.68912263002154,-53.77992487074242 -25.68923275188549,-53.77983614275586 -25.689324237693466,-53.77974741463519 -25.689415723457486,-53.77965868638019 -25.689507209177563,-53.779569957991065 -25.689598694853963,-53.779481229467635 -25.689690180486423,-53.779374426437414 -25.68980030202295,-53.77947913388634 -25.689883675504802,-53.77958010191999 -25.68996407127886,-53.77969228878168 -25.690053399820442,-53.77978577795962 -25.690127840194375,-53.77989258084275 -25.690017718367574,-53.77998130924389 -25.689926232493967,-53.7800700375109 -25.68983474657651,-53.780158765643606 -25.689743260615106,-53.78024749364208 -25.68965177460993,-53.78033622150634 -25.689560288560905,-53.78044302338729 -25.68945016640669)))",5500.0000
4104501,01.04.002.3.0116,"MULTIPOLYGON(((-53.79249697274845 -25.688370910835246,-53.79242249521192 -25.688127122472284,-53.79228364910766 -25.688161760377945,-53.79215437851332 -25.68819400934935,-53.792039471250774 -25.688222675010184,-53.79192456392466 -25.688251340584717,-53.79180965653496 -25.68828000607311,-53.79169474908164 -25.688308671475216,-53.79157984156475 -25.688337336791193,-53.79147079882907 -25.688364538959508,-53.791350026340204 -25.688394667164417,-53.79142445820594 -25.688638312989305,-53.7915448636384 -25.688608293632413,-53.79165428321691 -25.688581013160057,-53.791769195627055 -25.688552363116088,-53.79188410797362 -25.68852371298581,-53.79199902025663 -25.6884950627694,-53.79211393247608 -25.68846641246676,-53.79222884463195 -25.688437762077903,-53.79235812073132 -25.68840553028742,-53.79249697274845 -25.688370910835246)))",3131.7427
4104501,01.05.004.0.0054,"MULTIPOLYGON(((-53.81489082942696 -25.670084123298125,-53.814852254071575 -25.669957228811842,-53.814840144760865 -25.66991739489794,-53.81481370525022 -25.66983042128017,-53.81477515652326 -25.66970361372951,-53.8147366078907 -25.669576806159853,-53.814196804754324 -25.667801063322017,-53.813668966012884 -25.6679328423504,-53.81420876230809 -25.66970858772286,-53.81424731045208 -25.669835395473516,-53.81428585869048 -25.669962203205195,-53.814324407023285 -25.670089010917895,-53.81436298188977 -25.6702159055853,-53.81462690582628 -25.6701500146689,-53.814758867668594 -25.670117069040312,-53.81489082942696 -25.670084123298125)))",14437.5000
4104501,01.03.002.4.0095,"MULTIPOLYGON(((-53.80893360222718 -25.67624197934669,-53.80897325809804 -25.676372441629198,-53.80905257013951 -25.676633366133963,-53.80919653835028 -25.6765974301872,-53.80934050646115 -25.67656149410518,-53.80948447447209 -25.67652555788784,-53.80962844238312 -25.676489621535335,-53.80977241019424 -25.6764536850476,-53.809916377905445 -25.67641774842453,-53.810060345516725 -25.676381811666314,-53.809981031555125 -25.67612088787238,-53.809837064218144 -25.676156824529045,-53.809693096781245 -25.676192761050565,-53.809549129244424 -25.676228697436756,-53.809509472824956 -25.676098235357337,-53.80946981650539 -25.675967773257835,-53.80943016028574 -25.67583731113825,-53.809390504166004 -25.67570684899858,-53.809246537077875 -25.675742785046438,-53.80910256988983 -25.67577872095915,-53.8089586026019 -25.67581465673653,-53.80881463521405 -25.67585059237877,-53.808854290785185 -25.67598105472152,-53.80889394645622 -25.676111517044102,-53.80893360222718 -25.67624197934669)))",6750.0000
4104501,01.04.002.12.0294,"MULTIPOLYGON(((-53.7909369502627 -25.67855116119997,-53.791176901874714 -25.678491299462166,-53.79085980160063 -25.677447549672,-53.79061985232868 -25.677507410606776,-53.7909369502627 -25.67855116119997)))",2999.8567
4104501,01.04.002.4.0099,"MULTIPOLYGON(((-53.81195330761442 -25.678910602679696,-53.8118381317674 -25.678939353751126,-53.811722955856425 -25.678968104735997,-53.8116077798815 -25.678996855634395,-53.8114926038426 -25.679025606446146,-53.811377427739735 -25.679054357171424,-53.81121426148454 -25.679095087217327,-53.81129358070227 -25.679356009855834,-53.811456747268394 -25.67931527969482,-53.811571923590705 -25.679286528888277,-53.81168709984907 -25.679257777995257,-53.811802276043466 -25.679229027015595,-53.8119174521739 -25.67920027594946,-53.812032628240374 -25.679171524796768,-53.81226298018141 -25.679114022231605,-53.812183659116535 -25.678853100277077,-53.81195330761442 -25.678910602679696)))",3030.0000
4104501,02.06.005.11.0012,"MULTIPOLYGON(((-53.88153732312345 -25.612672780921304,-53.882101346945056 -25.612295912892243,-53.88157011649853 -25.611642329051737,-53.88124943785754 -25.61184041631995,-53.8810222585123 -25.61198074710102,-53.880760205052816 -25.612142619136012,-53.880949045407505 -25.612707202201133,-53.88121065328161 -25.613489330286903,-53.88133337356383 -25.613856222353906,-53.88154716270244 -25.613724163851188,-53.881396369453675 -25.613403904493826,-53.88173614076895 -25.61324761546709,-53.88153732312345 -25.612672780921304)))",15107.2100
4104501,01.04.001.1.0068,"MULTIPOLYGON(((-53.804239815487406 -25.663705323350012,-53.804202813438415 -25.66358355798829,-53.80416581102541 -25.663461791125094,-53.80412880869935 -25.663340024244338,-53.80408872294426 -25.663208110103923,-53.80404863729119 -25.663076195942917,-53.80400855174018 -25.662944281761497,-53.803971549783654 -25.66282251480648,-53.80393454791407 -25.66270074783398,-53.803884715057215 -25.66253675574576,-53.80366998290166 -25.662679538291744,-53.803455250218825 -25.662822320561585,-53.80347980917127 -25.66290314103916,-53.80351681067338 -25.663024908157592,-53.80355381226246 -25.663146675258474,-53.803590813938456 -25.663268442341877,-53.803633101674656 -25.66340760470153,-53.803675389524415 -25.663546767038444,-53.80371767748773 -25.663685929352454,-53.80375996484119 -25.66382508926298,-53.803999890302926 -25.663765206494247,-53.804239815487406 -25.663705323350012)))",6241.1636
4104501,01.03.002.4.0051,"MULTIPOLYGON(((-53.806872859640656 -25.679986492502476,-53.806833204403375 -25.67985602961349,-53.8068226296903 -25.679821239506353,-53.806793549266 -25.679725566704423,-53.80675389422853 -25.67959510377528,-53.806727457592395 -25.679508128478,-53.80670102100067 -25.679421153171898,-53.80664814795042 -25.67924720253273,-53.80658205688738 -25.67902976418371,-53.80642848662955 -25.67906809341824,-53.80631330886156 -25.679096840243165,-53.80608295313381 -25.679154333633285,-53.805898092477314 -25.67920047182843,-53.8058237815933 -25.67945295218741,-53.80576433269641 -25.67965493646061,-53.8057048836309 -25.67985692072139,-53.805650487588245 -25.680041736309118,-53.805654981710234 -25.680056522152007,-53.80572107188761 -25.680273960988345,-53.8061050018491 -25.68017813912165,-53.80629696656342 -25.68013022782756,-53.80648893110013 -25.68008231629308,-53.80663290438608 -25.68004638248428,-53.806872859640656 -25.679986492502476)))",11169.9785
