"OSM_ID_MUNICIPIO";"COD_PAIS";"OSM_NOM_MUNICIPIO"
302704;"BR";"Marcos Parente"
302705;"BR";"Pio IX"
302706;"BR";"São João da Varjota"
302707;"BR";"Pedro Laurentino"
302708;"BR";"Curimatá"
302709;"BR";"Acauã"
302710;"BR";"Capitão de Campos"
302711;"BR";"Batalha"
302712;"BR";"Cajueiro da Praia"
302713;"BR";"Marcolândia"
302714;"BR";"Porto Alegre do Piauí"
302715;"BR";"Boa Hora"
302716;"BR";"Bonfim do Piauí"
302717;"BR";"São Miguel da Baixa Grande"
302718;"BR";"São Francisco de Assis do Piauí"
302719;"BR";"Anísio de Abreu"
302720;"BR";"Novo Oriente do Piauí"
302721;"BR";"Cabeceiras do Piauí"
302722;"BR";"Rio Grande do Piauí"
302723;"BR";"Cocal"
302724;"BR";"Barreiras do Piauí"
302725;"BR";"Alvorada do Gurguéia"
302726;"BR";"Luís Correia"
302727;"BR";"Paquetá"
302728;"BR";"Sussuapara"
302729;"BR";"Bom Princípio do Piauí"
302730;"BR";"Geminiano"
302731;"BR";"Porto"
302732;"BR";"Cocal dos Alves"
302733;"BR";"Lagoa do Sítio"
302734;"BR";"Passagem Franca do Piauí"
302735;"BR";"Itaueira"
302736;"BR";"Caridade do Piauí"
302737;"BR";"Brejo do Piauí"
302738;"BR";"Eliseu Martins"
302739;"BR";"Padre Marcos"
302740;"BR";"Coronel José Dias"
302741;"BR";"São Miguel do Tapuio"
302742;"BR";"Bela Vista do Piauí"
302743;"BR";"Jerumenha"
302744;"BR";"Flores do Piauí"
302745;"BR";"Caracol"
302746;"BR";"Luzilândia"
302747;"BR";"Jatobá do Piauí"
302748;"BR";"Tamboril do Piauí"
302749;"BR";"Teresina"
302750;"BR";"São José do Peixe"
302751;"BR";"Juazeiro do Piauí"
302752;"BR";"Vila Nova do Piauí"
302753;"BR";"Santa Luz"
302754;"BR";"São João da Fronteira"
302755;"BR";"Várzea Grande"
302756;"BR";"Barro Duro"
302757;"BR";"Francisco Santos"
302758;"BR";"Antônio Almeida"
302759;"BR";"Lagoa de São Francisco"
302760;"BR";"Santo Antônio de Lisboa"
302761;"BR";"Cristino Castro"
302762;"BR";"Socorro do Piauí"
302763;"BR";"Conceição do Canindé"
302764;"BR";"Patos do Piauí"
302765;"BR";"Campinas do Piauí"
302766;"BR";"São Félix do Piauí"
302767;"BR";"Barras"
302768;"BR";"Manoel Emídio"
302769;"BR";"Água Branca"
302770;"BR";"São Gonçalo do Gurguéia"
302771;"BR";"Wall Ferraz"
302772;"BR";"Prata do Piauí"
302773;"BR";"Francisco Macedo"
302774;"BR";"Altos"
302775;"BR";"Piracuruca"
302776;"BR";"Pajeú do Piauí"
302777;"BR";"Ribeiro Gonçalves"
302778;"BR";"Betânia do Piauí"
302779;"BR";"Jaicós"
302780;"BR";"Várzea Branca"
302781;"BR";"Colônia do Piauí"
302782;"BR";"Landri Sales"
302783;"BR";"Currais"
302784;"BR";"Coivaras"
302785;"BR";"São Braz do Piauí"
302786;"BR";"São Raimundo Nonato"
302787;"BR";"São Gonçalo do Piauí"
302788;"BR";"Curralinhos"
302789;"BR";"Nova Santa Rita"
302790;"BR";"São Julião"
302791;"BR";"Simões"
302792;"BR";"Lagoa do Piauí"
302793;"BR";"Miguel Leão"
302794;"BR";"Pau d'Arco do Piauí"
302795;"BR";"São Pedro do Piauí"
302796;"BR";"Itainópolis"
302797;"BR";"Morro do Chapéu do Piauí"
302798;"BR";"Santa Rosa do Piauí"
302799;"BR";"Vera Mendes"
302800;"BR";"Corrente"
302801;"BR";"Lagoinha do Piauí"
302802;"BR";"Cocal de Telha"
302803;"BR";"Dom Inocêncio"
302804;"BR";"Alto Longá"
302805;"BR";"Jardim do Mulato"
302806;"BR";"Capitão Gervásio Oliveira"
302807;"BR";"São Miguel do Fidalgo"
302808;"BR";"Beneditinos"
302809;"BR";"Nazaré do Piauí"
302810;"BR";"Campo Grande do Piauí"
302811;"BR";"Palmeirais"
302812;"BR";"São Lourenço do Piauí"
302813;"BR";"Fartura do Piauí"
302814;"BR";"Colônia do Gurguéia"
302815;"BR";"Aroazes"
302816;"BR";"Monsenhor Hipólito"
302817;"BR";"Hugo Napoleão"
302820;"BR";"Paes Landim"
302821;"BR";"Parnaguá"
302822;"BR";"Canto do Buriti"
302823;"BR";"Fronteiras"
302824;"BR";"Pedro II"
302825;"BR";"Milton Brandão"
302826;"BR";"Amarante"
302827;"BR";"Miguel Alves"
302828;"BR";"Belém do Piauí"
302829;"BR";"Santa Cruz do Piauí"
302830;"BR";"São Luís do Piauí"
302831;"BR";"Bocaina"
302832;"BR";"Campo Maior"
302833;"BR";"Boqueirão do Piauí"
302834;"BR";"Demerval Lobão"
302835;"BR";"Morro Cabeça no Tempo"
302836;"BR";"Ribeira do Piauí"
302837;"BR";"Simplício Mendes"
302838;"BR";"Regeneração"
302839;"BR";"Murici dos Portelas"
302840;"BR";"Caraúbas do Piauí"
302841;"BR";"Baixa Grande do Ribeiro"
302842;"BR";"Olho d'Água do Piauí"
302843;"BR";"Caldeirão Grande do Piauí"
302844;"BR";"São João do Arraial"
302845;"BR";"Agricolândia"
302846;"BR";"Francinópolis"
302847;"BR";"Campo Alegre do Fidalgo"
302848;"BR";"Sebastião Leal"
302849;"BR";"Bertolínia"
302850;"BR";"São Francisco do Piauí"
302851;"BR";"Esperantina"
302852;"BR";"Alegrete do Piauí"
302853;"BR";"Guadalupe"
302854;"BR";"Jurema"
302855;"BR";"Caxingó"
302856;"BR";"Tanque do Piauí"
302857;"BR";"Curral Novo do Piauí"
302858;"BR";"Madeiro"
302859;"BR";"São João da Serra"
302860;"BR";"Monsenhor Gil"
302861;"BR";"Buriti dos Lopes"
302862;"BR";"Novo Santo Antônio"
302863;"BR";"Angical do Piauí"
302864;"BR";"Ilha Grande"
302865;"BR";"Buriti dos Montes"
302866;"BR";"Santa Filomena"
303575;"BR";"Parnamirim"
303576;"BR";"Itambé"
303577;"BR";"Ipojuca"
303578;"BR";"Sirinhaém"
303579;"BR";"Inajá"
303580;"BR";"Maraial"
303581;"BR";"Passira"
303582;"BR";"Santa Cruz da Baixa Verde"
303583;"BR";"Sertânia"
303584;"BR";"Carnaubeira da Penha"
303585;"BR";"Recife"
303586;"BR";"Joaquim Nabuco"
303587;"BR";"Nazaré da Mata"
303588;"BR";"Limoeiro"
303589;"BR";"Calumbi"
303590;"BR";"Escada"
303591;"BR";"São Lourenço da Mata"
303592;"BR";"Serra Talhada"
303593;"BR";"Carpina"
303594;"BR";"Agrestina"
303595;"BR";"Terezinha"
303596;"BR";"Poção"
303597;"BR";"Gravatá"
303598;"BR";"Orocó"
303599;"BR";"Belo Jardim"
303600;"BR";"Salgueiro"
303601;"BR";"Águas Belas"
303602;"BR";"Pedra"
303603;"BR";"Tracunhaém"
303604;"BR";"Buíque"
303605;"BR";"Feira Nova"
303606;"BR";"Lajedo"
303607;"BR";"Catende"
303608;"BR";"Cabrobó"
303609;"BR";"Tacaratu"
303610;"BR";"Tabira"
303611;"BR";"Salgadinho"
303612;"BR";"Sairé"
303613;"BR";"Araçoiaba"
303614;"BR";"Paudalho"
303615;"BR";"Brejão"
303616;"BR";"Angelim"
303617;"BR";"Brejo da Madre de Deus"
303618;"BR";"Ibimirim"
303619;"BR";"Itacuruba"
303620;"BR";"Panelas"
303621;"BR";"Rio Formoso"
303622;"BR";"Saloá"
303623;"BR";"Taquaritinga do Norte"
303624;"BR";"Quipapá"
303625;"BR";"João Alfredo"
303627;"BR";"Abreu e Lima"
303628;"BR";"Garanhuns"
303629;"BR";"Petrolina"
303630;"BR";"Quixaba"
303631;"BR";"Belém do São Francisco"
303632;"BR";"Barreiros"
303633;"BR";"Serrita"
303634;"BR";"Vertentes"
303635;"BR";"São Caetano"
303636;"BR";"Cumaru"
303637;"BR";"Tuparetama"
303638;"BR";"Petrolândia"
303639;"BR";"Granito"
303640;"BR";"Bonito"
303641;"BR";"Cupira"
303642;"BR";"Surubim"
303643;"BR";"Tacaimbó"
303644;"BR";"Camocim de São Félix"
303645;"BR";"Sanharó"
303646;"BR";"Lagoa Grande"
303647;"BR";"Afrânio"
303648;"BR";"Bom Conselho"
303649;"BR";"Bezerros"
303650;"BR";"Fernando de Noronha"
303651;"BR";"Jupi"
303652;"BR";"Barra de Guabiraba"
303653;"BR";"Jaqueira"
303654;"BR";"Vertente do Lério"
303655;"BR";"Aliança"
303656;"BR";"Pesqueira"
303657;"BR";"Tamandaré"
303658;"BR";"Mirandiba"
303659;"BR";"Macaparana"
303660;"BR";"Itapetim"
303661;"BR";"Itaquitinga"
303662;"BR";"Chã Grande"
303663;"BR";"Camutanga"
303664;"BR";"Jatobá"
303665;"BR";"Triunfo"
303666;"BR";"São José do Belmonte"
303667;"BR";"Venturosa"
303668;"BR";"Condado"
303669;"BR";"Santa Cruz do Capibaribe"
303670;"BR";"Caruaru"
303671;"BR";"Tupanatinga"
303672;"BR";"Solidão"
303673;"BR";"Jucati"
303674;"BR";"Alagoinha"
303675;"BR";"Ipubi"
303676;"BR";"Canhotinho"
303677;"BR";"Itapissuma"
303679;"BR";"Verdejante"
303680;"BR";"Altinho"
303681;"BR";"Flores"
303682;"BR";"Igarassu"
303683;"BR";"Riacho das Almas"
303684;"BR";"Vitória de Santo Antão"
303685;"BR";"Buenos Aires"
303686;"BR";"Brejinho"
303687;"BR";"Machados"
303688;"BR";"São José do Egito"
303689;"BR";"Orobó"
303690;"BR";"Jurema"
303691;"BR";"Palmares"
303692;"BR";"Lagoa do Carro"
303693;"BR";"Iguaracy"
303694;"BR";"Terra Nova"
303695;"BR";"Camaragibe"
303696;"BR";"Lagoa de Itaenga"
303697;"BR";"São Bento do Una"
303698;"BR";"Santa Maria da Boa Vista"
303699;"BR";"Xexéu"
303700;"BR";"Moreno"
303701;"BR";"Casinhas"
303703;"BR";"Custódia"
303704;"BR";"Floresta"
303705;"BR";"Santa Maria do Cambucá"
303706;"BR";"Capoeiras"
303707;"BR";"Santa Filomena"
303708;"BR";"São Benedito do Sul"
303709;"BR";"Jaboatão dos Guararapes"
303710;"BR";"Exu"
303711;"BR";"Paranatama"
303712;"BR";"São Joaquim do Monte"
303713;"BR";"Gameleira"
303714;"BR";"Araripina"
303715;"BR";"Pombos"
303716;"BR";"Ilha de Itamaracá"
303717;"BR";"Betânia"
303718;"BR";"Santa Cruz"
303719;"BR";"Caetés"
303720;"BR";"Ferreiros"
303721;"BR";"Frei Miguelinho"
303722;"BR";"Trindade"
303723;"BR";"Santa Terezinha"
303724;"BR";"Cedro"
303725;"BR";"Palmeirina"
303726;"BR";"Goiana"
303727;"BR";"Toritama"
303728;"BR";"Timbaúba"
303729;"BR";"Moreilândia"
303730;"BR";"Água Preta"
303731;"BR";"Iati"
303732;"BR";"Glória do Goitá"
303733;"BR";"Ouricuri"
303734;"BR";"Carnaíba"
303735;"BR";"São José da Coroa Grande"
303736;"BR";"Arcoverde"
303737;"BR";"Bodocó"
303738;"BR";"Calçado"
303739;"BR";"Cortês"
303740;"BR";"Manari"
303741;"BR";"Belém de Maria"
303742;"BR";"São Vicente Férrer"
303743;"BR";"Lagoa do Ouro"
303744;"BR";"Dormentes"
303745;"BR";"São João"
303746;"BR";"Chã de Alegria"
303747;"BR";"Ibirajuba"
303748;"BR";"Primavera"
303749;"BR";"Afogados da Ingazeira"
303750;"BR";"Vicência"
303751;"BR";"Lagoa dos Gatos"
303752;"BR";"Cabo de Santo Agostinho"
303753;"BR";"Ingazeira"
303754;"BR";"Cachoeirinha"
303755;"BR";"Paulista"
303756;"BR";"Itaíba"
303757;"BR";"Bom Jardim"
303758;"BR";"Jataúba"
303759;"BR";"Correntes"
303765;"BR";"Estrela de Alagoas"
303766;"BR";"Monteirópolis"
303767;"BR";"Limoeiro de Anadia"
303768;"BR";"São Brás"
303769;"BR";"Igreja Nova"
303770;"BR";"Poço das Trincheiras"
303771;"BR";"Olho d'Água Grande"
303772;"BR";"Roteiro"
303773;"BR";"Jaramataia"
303774;"BR";"Jundiá"
303775;"BR";"Igaci"
303776;"BR";"Senador Rui Palmeira"
303777;"BR";"Olivença"
303778;"BR";"Mar Vermelho"
303779;"BR";"São Luís do Quitunde"
303780;"BR";"Jacaré dos Homens"
303782;"BR";"Palmeira dos Índios"
303783;"BR";"Joaquim Gomes"
303784;"BR";"Quebrangulo"
303785;"BR";"Olho d'Água das Flores"
303786;"BR";"Belo Monte"
303787;"BR";"Satuba"
303788;"BR";"São Miguel dos Campos"
303789;"BR";"Lagoa da Canoa"
303790;"BR";"Maravilha"
303791;"BR";"Pindoba"
303792;"BR";"Porto de Pedras"
303793;"BR";"Novo Lino"
303794;"BR";"Major Izidoro"
303795;"BR";"Chã Preta"
303796;"BR";"Barra de São Miguel"
303797;"BR";"Girau do Ponciano"
303798;"BR";"Japaratinga"
303799;"BR";"Barra de Santo Antônio"
303800;"BR";"Paulo Jacinto"
303801;"BR";"Jacuípe"
303802;"BR";"Pão de Açúcar"
303803;"BR";"Porto Real do Colégio"
303804;"BR";"Messias"
303805;"BR";"São José da Tapera"
303806;"BR";"Pilar"
303807;"BR";"Flexeiras"
303808;"BR";"Campo Alegre"
303809;"BR";"Maragogi"
303810;"BR";"Arapiraca"
303811;"BR";"Paripueira"
303812;"BR";"Piaçabuçu"
303813;"BR";"Colônia Leopoldina"
303814;"BR";"Penedo"
303815;"BR";"Maceió"
303816;"BR";"Atalaia"
303817;"BR";"Murici"
303818;"BR";"Taquarana"
303819;"BR";"Batalha"
303820;"BR";"Água Branca"
303821;"BR";"Feira Grande"
303822;"BR";"Tanque d'Arca"
303823;"BR";"Palestina"
303824;"BR";"Belém"
303825;"BR";"Maribondo"
303826;"BR";"Santana do Mundaú"
303827;"BR";"Mata Grande"
303828;"BR";"Branquinha"
303829;"BR";"Coqueiro Seco"
303830;"BR";"São Miguel dos Milagres"
303831;"BR";"Dois Riachos"
303832;"BR";"Minador do Negrão"
303833;"BR";"Ouro Branco"
303834;"BR";"Boca da Mata"
303835;"BR";"Delmiro Gouveia"
303836;"BR";"Campo Grande"
303837;"BR";"Capela"
303838;"BR";"São José da Laje"
303839;"BR";"Traipu"
303840;"BR";"União dos Palmares"
303841;"BR";"Viçosa"
303842;"BR";"Passo de Camaragibe"
303843;"BR";"Coité do Nóia"
303844;"BR";"Coruripe"
303845;"BR";"Ibateguara"
303846;"BR";"Craíbas"
303847;"BR";"Canapi"
303848;"BR";"Pariconha"
303849;"BR";"Campestre"
303850;"BR";"Teotônio Vilela"
303851;"BR";"Olho d'Água do Casado"
303852;"BR";"Junqueiro"
303853;"BR";"Cacimbinhas"
303854;"BR";"Inhapi"
303855;"BR";"Rio Largo"
303856;"BR";"Carneiros"
303857;"BR";"Marechal Deodoro"
303858;"BR";"Porto Calvo"
303859;"BR";"Cajueiro"
303860;"BR";"Matriz de Camaragibe"
303861;"BR";"Santana do Ipanema"
303862;"BR";"Santa Luzia do Norte"
303863;"BR";"Jequiá da Praia"
303864;"BR";"Feliz Deserto"
303865;"BR";"Piranhas"
303866;"BR";"Anadia"
303867;"BR";"São Sebastião"
303869;"BR";"Japoatã"
303870;"BR";"Nossa Senhora do Socorro"
303871;"BR";"Japaratuba"
303872;"BR";"Riachuelo"
303873;"BR";"Campo do Brito"
303874;"BR";"Ilha das Flores"
303875;"BR";"Canhoba"
303876;"BR";"Pinhão"
303877;"BR";"São Francisco"
303878;"BR";"Nossa Senhora Aparecida"
303879;"BR";"Maruim"
303880;"BR";"Tomar do Geru"
303881;"BR";"Muribeca"
303882;"BR";"Itaporanga d'Ajuda"
303883;"BR";"Moita Bonita"
303884;"BR";"Pedrinhas"
303885;"BR";"Simão Dias"
303886;"BR";"Barra dos Coqueiros"
303887;"BR";"Carira"
303888;"BR";"Itabaiana"
303889;"BR";"Porto da Folha"
303890;"BR";"Nossa Senhora de Lourdes"
303891;"BR";"Feira Nova"
303892;"BR";"Rosário do Catete"
303893;"BR";"Aquidabã"
303894;"BR";"Lagarto"
303895;"BR";"Canindé de São Francisco"
303896;"BR";"São Cristóvão"
303897;"BR";"Boquim"
303898;"BR";"Estância"
303899;"BR";"Tobias Barreto"
303900;"BR";"Santa Luzia do Itanhy"
303901;"BR";"Carmópolis"
303902;"BR";"Macambira"
303903;"BR";"General Maynard"
303904;"BR";"Telha"
303905;"BR";"Gararu"
303906;"BR";"Brejo Grande"
303907;"BR";"Santo Amaro das Brotas"
303908;"BR";"Salgado"
303909;"BR";"Frei Paulo"
303910;"BR";"Umbaúba"
303911;"BR";"Graccho Cardoso"
303912;"BR";"São Domingos"
303913;"BR";"Cedro de São João"
303914;"BR";"Itabaianinha"
303915;"BR";"Areia Branca"
303916;"BR";"Siriri"
303917;"BR";"Amparo do São Francisco"
303918;"BR";"Poço Redondo"
303919;"BR";"Santa Rosa de Lima"
303920;"BR";"Pirambu"
303921;"BR";"Itabi"
303922;"BR";"Monte Alegre de Sergipe"
303923;"BR";"São Miguel do Aleixo"
303924;"BR";"Malhada dos Bois"
303925;"BR";"Pedra Mole"
303926;"BR";"Cristinápolis"
303927;"BR";"Ribeirópolis"
303928;"BR";"Aracaju"
303930;"BR";"Pacatuba"
303931;"BR";"Capela"
303932;"BR";"Malhador"
303933;"BR";"Nossa Senhora da Glória"
303934;"BR";"Poço Verde"
303935;"BR";"Nossa Senhora das Dores"
303936;"BR";"Santana do São Francisco"
303937;"BR";"Divina Pastora"
303938;"BR";"Riachão do Dantas"
303939;"BR";"Arauá"
303941;"BR";"Neópolis"
303942;"BR";"Cumbe"
303943;"BR";"Propriá"
303944;"BR";"Laranjeiras"
314451;"BR";"Planura"
314529;"BR";"Carneirinho"
314581;"BR";"Engenheiro Navarro"
314582;"BR";"Arantina"
314583;"BR";"Tiros"
314584;"BR";"Guaranésia"
314585;"BR";"Entre Folhas"
314586;"BR";"Formoso"
314587;"BR";"Coluna"
314588;"BR";"Almenara"
314589;"BR";"Braúnas"
314590;"BR";"Iraí de Minas"
314591;"BR";"Lima Duarte"
314592;"BR";"Bambuí"
314593;"BR";"Casa Grande"
314594;"BR";"João Pinheiro"
314595;"BR";"Rio Pardo de Minas"
314596;"BR";"Datas"
314597;"BR";"Araguari"
314598;"BR";"Tocantins"
314599;"BR";"Tocos do Moji"
314600;"BR";"Toledo"
314601;"BR";"Ingaí"
314602;"BR";"Piedade de Ponte Nova"
314603;"BR";"Caranaíba"
314604;"BR";"Campestre"
314605;"BR";"Joaquim Felício"
314606;"BR";"Soledade de Minas"
314607;"BR";"Jordânia"
314608;"BR";"Tabuleiro"
314609;"BR";"Sobrália"
314610;"BR";"Guarani"
314611;"BR";"Limeira do Oeste"
314612;"BR";"Monte Sião"
314613;"BR";"Simão Pereira"
314614;"BR";"Simonésia"
314615;"BR";"José Gonçalves de Minas"
314616;"BR";"Alpercata"
314617;"BR";"Entre Rios de Minas"
314618;"BR";"Corinto"
314619;"BR";"Silvianópolis"
314620;"BR";"Montes Claros"
314621;"BR";"Rio Paranaíba"
314622;"BR";"Campanha"
314623;"BR";"Piau"
314624;"BR";"Brás Pires"
314625;"BR";"Teófilo Otoni"
314626;"BR";"Timóteo"
314627;"BR";"Carvalhos"
314628;"BR";"Tiradentes"
314629;"BR";"Guarará"
314630;"BR";"Jacinto"
314631;"BR";"Teixeiras"
314632;"BR";"Tarumirim"
314634;"BR";"Caraí"
314635;"BR";"Piedade de Caratinga"
314636;"BR";"Taparuba"
314637;"BR";"Taiobeiras"
314638;"BR";"Tapiraí"
314639;"BR";"Tapira"
314640;"BR";"Rio Novo"
314641;"BR";"Carrancas"
314642;"BR";"Serra Azul de Minas"
314643;"BR";"Inhapim"
314644;"BR";"Rio Manso"
314645;"BR";"Rio Espera"
314646;"BR";"Delfinópolis"
314647;"BR";"Liberdade"
314648;"BR";"Serra da Saudade"
314649;"BR";"Comendador Gomes"
314650;"BR";"Itabira"
314651;"BR";"Araponga"
314652;"BR";"Serra dos Aimorés"
314653;"BR";"Carvalhópolis"
314654;"BR";"Serrania"
314655;"BR";"Serra do Salitre"
314656;"BR";"Serranos"
314657;"BR";"Serranópolis de Minas"
314658;"BR";"Sete Lagoas"
314659;"BR";"Serro"
314660;"BR";"Brasília de Minas"
314661;"BR";"Silveirânia"
314662;"BR";"Fortaleza de Minas"
314663;"BR";"Abadia dos Dourados"
314664;"BR";"Elói Mendes"
314665;"BR";"Leopoldina"
314666;"BR";"Francisco Badaró"
314667;"BR";"Piedade do Rio Grande"
314668;"BR";"São Tomé das Letras"
314669;"BR";"Engenheiro Caldas"
314670;"BR";"Inhaúma"
314671;"BR";"Sardoá"
314672;"BR";"Sapucaí-Mirim"
314673;"BR";"São Vicente de Minas"
314674;"BR";"Araporã"
314675;"BR";"Jaboticatubas"
314676;"BR";"Piedade dos Gerais"
314677;"BR";"Bocaiuva"
314678;"BR";"Guaraciaba"
314679;"BR";"Rio Doce"
314680;"BR";"Papagaios"
314681;"BR";"Seritinga"
314682;"BR";"Delfim Moreira"
314683;"BR";"Pimenta"
314684;"BR";"Senador Cortes"
314685;"BR";"José Raydan"
314686;"BR";"Itabirinha"
314688;"BR";"Setubinha"
314689;"BR";"Pingo-d'Água"
314690;"BR";"Sem-Peixe"
314691;"BR";"Senador Amaral"
314692;"BR";"Senhora de Oliveira"
314693;"BR";"Senhora do Porto"
314694;"BR";"Rio do Prado"
314695;"BR";"Senhora dos Remédios"
314696;"BR";"Inimutaba"
314697;"BR";"Montezuma"
314698;"BR";"Sericita"
314699;"BR";"Senador Firmino"
314700;"BR";"Guaraciama"
314701;"BR";"Senador José Bento"
314702;"BR";"Fortuna de Minas"
314703;"BR";"Senador Modestino Gonçalves"
314704;"BR";"Ipaba"
314705;"BR";"Cambuí"
314706;"BR";"Inconfidentes"
314707;"BR";"Conceição da Barra de Minas"
314708;"BR";"Rio Vermelho"
314710;"BR";"São Sebastião da Vargem Alegre"
314711;"BR";"São Sebastião da Bela Vista"
314712;"BR";"Conceição da Aparecida"
314713;"BR";"São Sebastião do Maranhão"
314714;"BR";"São Sebastião do Anta"
314715;"BR";"São Sebastião do Oeste"
314716;"BR";"Alterosa"
314717;"BR";"Monte Alegre de Minas"
314718;"BR";"Conceição das Pedras"
314719;"BR";"São Sebastião do Rio Verde"
314720;"BR";"Araçuaí"
314722;"BR";"Piranga"
314723;"BR";"Ritápolis"
314724;"BR";"São Sebastião do Rio Preto"
314725;"BR";"São Sebastião do Paraíso"
314726;"BR";"Guanhães"
314727;"BR";"Cordislândia"
314728;"BR";"Itutinga"
314729;"BR";"Iturama"
314730;"BR";"Caputira"
314731;"BR";"Ipanema"
314732;"BR";"Bom Despacho"
314733;"BR";"São Tiago"
314734;"BR";"Machacalis"
314735;"BR";"São Tomás de Aquino"
314736;"BR";"Josenópolis"
314737;"BR";"Alto Caparaó"
314738;"BR";"Espera Feliz"
314739;"BR";"Palmópolis"
314740;"BR";"Camanducaia"
314741;"BR";"Ipatinga"
314742;"BR";"Bueno Brandão"
314743;"BR";"Francisco Dumont"
314744;"BR";"Cordisburgo"
314745;"BR";"Guapé"
314746;"BR";"Montalvânia"
314748;"BR";"Capitólio"
314749;"BR";"Pirajuba"
314750;"BR";"Rio Preto"
314751;"BR";"Baldim"
314752;"BR";"Abaeté"
314753;"BR";"Machado"
314754;"BR";"São Roque de Minas"
314755;"BR";"Piracema"
314756;"BR";"Pintópolis"
314757;"BR";"Comercinho"
314758;"BR";"Curvelo"
314759;"BR";"Grupiara"
314760;"BR";"Luisburgo"
314761;"BR";"Ipiaçu"
314762;"BR";"Brumadinho"
314763;"BR";"Itueta"
314764;"BR";"Rio Pomba"
314765;"BR";"Baependi"
314766;"BR";"Indaiabira"
314767;"BR";"Bom Jesus da Penha"
314768;"BR";"Monte Formoso"
314769;"BR";"Juiz de Fora"
314770;"BR";"São Romão"
314771;"BR";"Monte Santo de Minas"
314772;"BR";"Lontra"
314773;"BR";"Cássia"
314774;"BR";"Conceição de Ipanema"
314775;"BR";"Palma"
314776;"BR";"Campanário"
314777;"BR";"Monte Carmelo"
314778;"BR";"Ipuiúna"
314779;"BR";"Capitão Enéas"
314780;"BR";"Pirapetinga"
314781;"BR";"Brazópolis"
314782;"BR";"Cascalho Rico"
314783;"BR";"Luminárias"
314784;"BR";"Monte Belo"
314785;"BR";"Juruaia"
314786;"BR";"Luz"
314787;"BR";"Alpinópolis"
314788;"BR";"São José do Jacuri"
314789;"BR";"São José do Mantimento"
314790;"BR";"Indianópolis"
314791;"BR";"Ituiutaba"
314792;"BR";"São Lourenço"
314793;"BR";"Cambuquira"
314794;"BR";"Piranguçu"
314795;"BR";"Bom Jardim de Minas"
314796;"BR";"Piranguinho"
314797;"BR";"Luislândia"
314798;"BR";"Conceição das Alagoas"
314799;"BR";"Paiva"
314800;"BR";"Rio Piracicaba"
314801;"BR";"São Miguel do Anta"
314802;"BR";"Itumirim"
314803;"BR";"Pai Pedro"
314804;"BR";"Coração de Jesus"
314805;"BR";"Monte Azul"
314806;"BR";"São Pedro do Suaçuí"
314807;"BR";"São Pedro dos Ferros"
314808;"BR";"Abre Campo"
314809;"BR";"Juramento"
314810;"BR";"São Pedro da União"
314811;"BR";"Ervália"
314812;"BR";"Botumirim"
314813;"BR";"Miravânia"
314814;"BR";"Catas Altas da Noruega"
314815;"BR";"Moeda"
314816;"BR";"Caldas"
314817;"BR";"Pedra Bonita"
314818;"BR";"Janaúba"
314819;"BR";"Itacarambi"
314820;"BR";"Pains"
314821;"BR";"Alvarenga"
314822;"BR";"Barra Longa"
314823;"BR";"Dores do Indaiá"
314824;"BR";"Peçanha"
314825;"BR";"Boa Esperança"
314826;"BR";"Moema"
314828;"BR";"Coronel Pacheco"
314829;"BR";"Pedra Azul"
314830;"BR";"Acaiaca"
314831;"BR";"Grão Mogol"
314832;"BR";"Capitão Andrade"
314833;"BR";"Itaipé"
314834;"BR";"Catas Altas"
314835;"BR";"Padre Paraíso"
314836;"BR";"Barroso"
314837;"BR";"Manga"
314838;"BR";"Araxá"
314839;"BR";"Miradouro"
314840;"BR";"Fernandes Tourinho"
314841;"BR";"Dores do Turvo"
314842;"BR";"Cajuri"
314843;"BR";"Miraí"
314844;"BR";"Coronel Murta"
314845;"BR";"Resplendor"
314846;"BR";"Itaguara"
314847;"BR";"Paineiras"
314848;"BR";"Igaratinga"
314849;"BR";"Felixlândia"
314850;"BR";"Arceburgo"
314851;"BR";"Ressaquinha"
314852;"BR";"Açucena"
314853;"BR";"Ouro Preto"
314854;"BR";"Cataguases"
314855;"BR";"Pedralva"
314856;"BR";"Governador Valadares"
314857;"BR";"Capinópolis"
314858;"BR";"Conceição do Mato Dentro"
314859;"BR";"Bocaina de Minas"
314860;"BR";"Jampruca"
314861;"BR";"Padre Carvalho"
314862;"BR";"Resende Costa"
314863;"BR";"Umburatiba"
314864;"BR";"Ouro Verde de Minas"
314865;"BR";"Pedra Dourada"
314866;"BR";"Diamantina"
314867;"BR";"Coronel Fabriciano"
314868;"BR";"Madre de Deus de Minas"
314869;"BR";"Jaíba"
314870;"BR";"Iguatama"
314871;"BR";"Camacho"
314872;"BR";"Ferros"
314873;"BR";"Juvenília"
314874;"BR";"Uberaba"
314875;"BR";"Uberlândia"
314876;"BR";"Orizânia"
314877;"BR";"Malacacheta"
314878;"BR";"Pedra do Indaiá"
314879;"BR";"Imbé de Minas"
314881;"BR";"Ijaci"
314882;"BR";"Ilicínea"
314883;"BR";"Ouro Branco"
314884;"BR";"Reduto"
314885;"BR";"Pedra do Anta"
314886;"BR";"Monsenhor Paulo"
314887;"BR";"Barbacena"
314888;"BR";"Coromandel"
314889;"BR";"Capetinga"
314890;"BR";"Recreio"
