COD_MUNICIPIO,COD_UNICO_ENDERECO,NUM_QUADRA,NOM_LOGRADOURO,NUM_ENDERECO,NOM_LOGRADOURO_ADJACENTE,DIM_TESTADA,DIM_PROFUNDIDADE,AREA
4104501,01.04.002.4.0121.0800,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",790,,10.00,36.11,NULL
4104501,01.04.002.4.0121.0700,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",782,,10.00,36.11,NULL
4104501,01.04.002.4.0121.0600,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",768,,10.00,36.11,NULL
4104501,01.04.002.4.0121.0500,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",750,,10.00,36.11,NULL
4104501,01.04.002.4.0121.040A,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",734,,10.00,24.38,NULL
4104501,01.04.002.4.0121.0400,01.04.002.4.0121,"RUA ZEMIRO BAZZANELLA",740,,10.00,24.38,NULL
4104501,01.06.003.4.0018.1800,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1700,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1600,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1500,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1400,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1300,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1200,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1100,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.1000,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0900,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0800,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0700,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0600,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0500,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0400,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0300,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0200,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,120.00,NULL
4104501,01.06.003.4.0018.0100,01.06.003.4.0018,"RUA XINGU",S/N,,10.00,225.00,NULL
4104501,01.06.003.4.0017.1000,01.06.003.4.0017,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0017.0900,01.06.003.4.0017,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0017.0800,01.06.003.4.0017,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0017.0700,01.06.003.4.0017,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0017.0600,01.06.003.4.0017,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0016.1000,01.06.003.4.0016,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0016.0900,01.06.003.4.0016,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0016.0800,01.06.003.4.0016,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0016.0700,01.06.003.4.0016,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0016.0600,01.06.003.4.0016,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.1200,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.1100,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.1000,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.0900,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.0800,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.4.0015.0700,01.06.003.4.0015,"RUA XINGU",,,10.00,100.00,NULL
4104501,01.06.003.0.0022.0900,01.06.003.0.0022,"RUA VIOLETA",272,,10.00,34.38,NULL
4104501,01.06.003.0.0022.0800,01.06.003.0.0022,"RUA VIOLETA",285,,10.00,34.38,NULL
4104501,01.05.004.0.0056.3500,01.05.004.0.0056,"RUA VIOLETA",340,,10.00,40.89,NULL
4104501,01.05.004.0.0056.3400,01.05.004.0.0056,"RUA VIOLETA","" 356"",,10.00,40.09,NULL
4104501,01.05.004.0.0056.3300,01.05.004.0.0056,"RUA VIOLETA",368,,10.00,40.09,NULL
4104501,01.05.004.0.0056.3200,01.05.004.0.0056,"RUA VIOLETA",388,,10.00,40.09,NULL
4104501,01.05.004.0.0056.310A,01.05.004.0.0056,"RUA VIOLETA",400,,10.00,20.06,NULL
4104501,01.05.004.0.0056.3100,01.05.004.0.0056,"RUA VIOLETA",408,,10.00,20.06,NULL
4104501,01.05.004.0.0056.3000,01.05.004.0.0056,"RUA VIOLETA","" 416"",,10.00,40.09,NULL
4104501,01.05.004.0.0056.290A,01.05.004.0.0056,"RUA VIOLETA",428,,10.00,42.80,NULL
4104501,01.05.004.0.0056.2900,01.05.004.0.0056,"RUA VIOLETA",438,,10.00,20.05,NULL
4104501,01.05.004.0.0056.2800,01.05.004.0.0056,"RUA VIOLETA","" 444"",,10.00,40.09,NULL
4104501,01.05.004.0.0056.2700,01.05.004.0.0056,"RUA VIOLETA","" 458"",,10.00,40.09,NULL
4104501,01.05.004.0.0056.2600,01.05.004.0.0056,"RUA VIOLETA","" 474"",,10.00,40.09,NULL
4104501,01.05.004.0.0056.250A,01.05.004.0.0056,"RUA VIOLETA",491,,10.00,20.02,NULL
4104501,01.05.004.0.0056.2500,01.05.004.0.0056,"RUA VIOLETA",488,,10.00,20.07,NULL
4104501,01.05.004.0.0056.2400,01.05.004.0.0056,"RUA VIOLETA",510,,10.00,40.09,NULL
4104501,01.05.004.0.0056.230A,01.05.004.0.0056,"RUA VIOLETA",520,,10.00,20.06,NULL
4104501,01.05.004.0.0056.2300,01.05.004.0.0056,"RUA VIOLETA",514,,10.00,20.06,NULL
4104501,01.05.004.0.0056.2200,01.05.004.0.0056,"RUA VIOLETA",536,,10.00,40.12,NULL
4104501,01.05.004.0.0056.2100,01.05.004.0.0056,"RUA VIOLETA",544,,10.00,40.12,NULL
4104501,01.05.004.0.0056.2000,01.05.004.0.0056,"RUA VIOLETA","" 566"",,10.00,40.12,NULL
4104501,01.05.004.0.0056.1900,01.05.004.0.0056,"RUA VIOLETA","" 515"",,10.00,40.12,NULL
4104501,01.05.004.0.0055.1400,01.05.004.0.0055,"RUA VIOLETA",604,,10.00,39.88,NULL
4104501,01.05.004.0.0055.1300,01.05.004.0.0055,"RUA VIOLETA",618,,10.00,39.88,NULL
4104501,01.05.004.0.0055.1200,01.05.004.0.0055,"RUA VIOLETA",636,,10.00,39.88,NULL
4104501,01.05.004.0.0055.1100,01.05.004.0.0055,"RUA VIOLETA",654,,10.00,39.88,NULL
4104501,01.05.004.0.0055.1000,01.05.004.0.0055,"RUA VIOLETA",668,,10.00,39.88,NULL
4104501,01.05.004.0.0055.0900,01.05.004.0.0055,"RUA VIOLETA",682,,10.00,43.79,NULL
4104501,01.05.004.0.0055.0800,01.05.004.0.0055,"RUA VIOLETA",696,,10.00,43.79,NULL
4104501,01.04.002.3.0135.0700,01.04.002.3.0135,"RUA VILMAR BERFT",507,,10.00,32.00,NULL
4104501,01.04.002.3.0135.0600,01.04.002.3.0135,"RUA VILMAR BERFT",523,,10.00,27.60,NULL
4104501,01.04.002.3.0135.0500,01.04.002.3.0135,"RUA VILMAR BERFT",535,,10.00,27.60,NULL
4104501,01.04.002.3.0135.0400,01.04.002.3.0135,"RUA VILMAR BERFT",548,,10.00,27.60,NULL
4104501,01.04.002.3.0135.0300,01.04.002.3.0135,"RUA VILMAR BERFT",561,,10.00,27.60,NULL
4104501,01.04.002.3.0135.0200,01.04.002.3.0135,"RUA VILMAR BERFT",573,,10.00,27.60,NULL
4104501,01.04.002.3.0135.0100,01.04.002.3.0135,"RUA VILMAR BERFT",585,,10.00,32.00,NULL
4104501,01.04.002.3.0134.0700,01.04.002.3.0134,"RUA VILMAR BERFT",633,,10.00,32.00,NULL
4104501,01.04.002.3.0134.0600,01.04.002.3.0134,"RUA VILMAR BERFT",647,,10.00,27.60,NULL
4104501,01.04.002.3.0134.0500,01.04.002.3.0134,"RUA VILMAR BERFT",659,,10.00,27.60,NULL
4104501,01.04.002.3.0134.0400,01.04.002.3.0134,"RUA VILMAR BERFT",671,,10.00,27.60,NULL
4104501,01.04.002.3.0134.0300,01.04.002.3.0134,"RUA VILMAR BERFT",683,,10.00,27.60,NULL
4104501,01.04.002.3.0134.0200,01.04.002.3.0134,"RUA VILMAR BERFT",699,,10.00,27.60,NULL
4104501,01.04.002.3.0134.0100,01.04.002.3.0134,"RUA VILMAR BERFT",715,,10.00,32.00,NULL
4104501,01.04.002.3.0133.0300,01.04.002.3.0133,"RUA VILMAR BERFT",757,,10.00,24.15,NULL
4104501,01.04.002.3.0133.0200,01.04.002.3.0133,"RUA VILMAR BERFT",773,,10.00,24.15,NULL
4104501,01.04.002.3.0133.0100,01.04.002.3.0133,"RUA VILMAR BERFT",785,,10.00,23.33,NULL
4104501,01.04.001.3.0123.0900,01.04.001.3.0123,"RUA VILMAR BERFT",540,,10.00,25.30,NULL
4104501,01.04.001.3.0123.0800,01.04.001.3.0123,"RUA VILMAR BERFT",552,,10.00,25.30,NULL
4104501,01.04.001.3.0123.0700,01.04.001.3.0123,"RUA VILMAR BERFT",564,,10.00,25.30,NULL
4104501,01.04.001.3.0123.0600,01.04.001.3.0123,"RUA VILMAR BERFT",578,,10.00,25.30,NULL
4104501,01.04.001.3.0123.0500,01.04.001.3.0123,"RUA VILMAR BERFT",596,,10.00,26.40,NULL
4104501,01.04.001.3.0122.1600,01.04.001.3.0122,"RUA VILMAR BERFT",718,,10.00,24.50,NULL
4104501,01.04.001.3.0122.1500,01.04.001.3.0122,"RUA VILMAR BERFT",692,,10.00,29.10,NULL
4104501,01.04.001.3.0122.1400,01.04.001.3.0122,"RUA VILMAR BERFT",680,,10.00,29.10,NULL
4104501,01.04.001.3.0122.1300,01.04.001.3.0122,"RUA VILMAR BERFT",668,,10.00,29.10,NULL
4104501,01.04.001.3.0122.1200,01.04.001.3.0122,"RUA VILMAR BERFT",654,,10.00,29.10,NULL
4104501,01.04.001.3.0122.1100,01.04.001.3.0122,"RUA VILMAR BERFT",642,,10.00,29.10,NULL
4104501,01.04.001.3.0122.1000,01.04.001.3.0122,"RUA VILMAR BERFT",636,,10.00,24.50,NULL
4104501,01.04.001.3.0121.0300,01.04.001.3.0121,"RUA VILMAR BERFT",758,,10.00,31.25,NULL
4104501,01.04.001.3.0121.0200,01.04.001.3.0121,"RUA VILMAR BERFT",772,,10.00,31.25,NULL
4104501,01.04.001.3.0121.0100,01.04.001.3.0121,"RUA VILMAR BERFT",786,,10.00,30.29,NULL
4104501,01.04.001.2.CHAC.6500,01.04.001.2.CHAC,"RUA VERDE",0,,10.00,697.27,NULL
4104501,01.04.001.2.0070.120A,01.04.001.2.0070,"RUA VERDE",660,,10.00,26.05,NULL
4104501,01.04.001.2.0070.0800,01.04.001.2.0070,"RUA VERDE",291,,10.00,35.10,NULL
4104501,01.04.002.12.0395.2800,01.04.002.12.0395,"RUA VALDIR BERFT",1236,,10.00,34.10,NULL
4104501,01.04.002.12.0394.0200,01.04.002.12.0394,"RUA VALDIR BERFT",1211,,10.00,26.77,NULL
4104501,01.04.002.12.0394.0100,01.04.002.12.0394,"RUA VALDIR BERFT",1235,,10.00,36.66,NULL
4104501,01.04.002.12.0393.0300,01.04.002.12.0393,"RUA VALDIR BERFT",1167,,10.00,32.43,NULL
4104501,01.04.002.12.0392.2600,01.04.002.12.0392,"RUA VALDIR BERFT",1160,,10.00,25.68,NULL
4104501,01.04.002.12.0392.2500,01.04.002.12.0392,"RUA VALDIR BERFT",1144,,10.00,26.60,NULL
4104501,01.04.002.12.0392.0200,01.04.002.12.0392,"RUA VALDIR BERFT",1174,,10.00,29.55,NULL
4104501,01.04.002.12.0388.2400,01.04.002.12.0388,"RUA VALDIR BERFT",1100,,10.00,35.60,NULL
4104501,01.04.002.12.0387.0700,01.04.002.12.0387,"RUA VALDIR BERFT",1077,,10.00,22.90,NULL
4104501,01.04.002.12.0387.0600,01.04.002.12.0387,"RUA VALDIR BERFT",1089,,10.00,21.94,NULL
4104501,01.04.002.12.0387.0500,01.04.002.12.0387,"RUA VALDIR BERFT",1103,,10.00,20.31,NULL
4104501,01.04.002.12.0387.0400,01.04.002.12.0387,"RUA VALDIR BERFT",1111,,10.00,20.17,NULL
4104501,01.04.002.12.0386.0600,01.04.002.12.0386,"RUA VALDIR BERFT",1025,,10.00,27.34,NULL
4104501,01.04.002.12.0386.0500,01.04.002.12.0386,"RUA VALDIR BERFT",1047,,10.00,29.55,NULL
4104501,01.04.002.12.0385.2200,01.04.002.12.0385,"RUA VALDIR BERFT",1016,,10.00,27.09,NULL
4104501,01.04.002.12.0385.0200,01.04.002.12.0385,"RUA VALDIR BERFT",1036,,10.00,31.16,NULL
4104501,01.04.002.3.CHAC.17AB,01.04.002.3.CHAC,"RUA UBIRAJARAS","" 1107"",,10.00,143.16,NULL
4104501,01.04.002.3.CHAC.17AA,01.04.002.3.CHAC,"RUA UBIRAJARAS",1111,,10.00,61.71,NULL
4104501,01.04.002.3.CHAC.170A,01.04.002.3.CHAC,"RUA UBIRAJARAS",1119,,10.00,80.20,NULL
4104501,01.04.002.3.CHAC.160A,01.04.002.3.CHAC,"RUA UBIRAJARAS",1081,,10.00,511.33,NULL
4104501,01.06.003.0.0004.070A,01.06.003.0.0004,"RUA TUPINAMBAS",36,,10.00,50.00,NULL
4104501,01.06.003.0.0004.0700,01.06.003.0.0004,"RUA TUPINAMBAS",44,,10.00,50.00,NULL
4104501,01.06.003.0.0004.0600,01.06.003.0.0004,"RUA TUPINAMBAS",64,,10.00,100.00,NULL
4104501,01.06.003.0.0004.030B,01.06.003.0.0004,"RUA TUPINAMBAS",20,,10.00,35.10,NULL
4104501,01.06.003.0.0004.030A,01.06.003.0.0004,"RUA TUPINAMBAS",30,,10.00,65.00,NULL
4104501,01.06.003.0.0003.1200,01.06.003.0.0003,"RUA TUPINAMBAS",9,,10.00,45.00,NULL
4104501,01.06.003.0.0003.1100,01.06.003.0.0003,"RUA TUPINAMBAS",25,,10.00,45.00,NULL
4104501,01.06.003.0.0003.1000,01.06.003.0.0003,"RUA TUPINAMBAS",37,,10.00,45.00,NULL
4104501,01.06.003.0.0003.0900,01.06.003.0.0003,"RUA TUPINAMBAS",53,,10.00,45.00,NULL
4104501,01.05.004.1.0016.1600,01.05.004.1.0016,"RUA TUPINAMBAS",1729,,10.00,100.00,NULL
4104501,01.05.004.1.0016.1300,01.05.004.1.0016,"RUA TUPINAMBAS",1757,,10.00,100.00,NULL
4104501,01.05.004.1.0016.110A,01.05.004.1.0016,"RUA TUPINAMBAS",1775,,10.00,60.00,NULL
4104501,01.05.004.1.0016.1100,01.05.004.1.0016,"RUA TUPINAMBAS",1763,,10.00,60.00,NULL
4104501,01.05.004.1.0016.0900,01.05.004.1.0016,"RUA TUPINAMBAS",1793/1785/,,10.00,100.00,NULL
4104501,01.05.004.1.0016.0700,01.05.004.1.0016,"RUA TUPINAMBAS",1809,,10.00,100.00,NULL
4104501,01.05.004.1.0016.0400,01.05.004.1.0016,"RUA TUPINAMBAS",1715,,10.00,30.00,NULL
4104501,01.05.004.1.0016.0200,01.05.004.1.0016,"RUA TUPINAMBAS",1817,,10.00,100.00,NULL
4104501,01.05.004.1.0011.1600,01.05.004.1.0011,"RUA TUPINAMBAS",1865,,10.00,100.00,NULL
4104501,01.05.004.1.0011.1300,01.05.004.1.0011,"RUA TUPINAMBAS",1895,,10.00,100.00,NULL
4104501,01.05.004.1.0011.1101,01.05.004.1.0011,"RUA TUPINAMBAS",1913,,10.00,60.00,NULL
4104501,01.05.004.1.0011.1100,01.05.004.1.0011,"RUA TUPINAMBAS",1927,,10.00,60.00,NULL
4104501,01.05.004.1.0011.090A,01.05.004.1.0011,"RUA TUPINAMBAS",1955,,10.00,50.00,NULL
4104501,01.05.004.1.0011.0900,01.05.004.1.0011,"RUA TUPINAMBAS",1943,,10.00,50.00,NULL
4104501,01.05.004.1.0011.070A,01.05.004.1.0011,"RUA TUPINAMBAS",1979,,10.00,79.68,NULL
4104501,01.05.004.1.0011.0700,01.05.004.1.0011,"RUA TUPINAMBAS",1965,,10.00,20.32,NULL
4104501,01.05.004.1.0011.020A,01.05.004.1.0011,"RUA TUPINAMBAS",1985,,10.00,25.00,NULL
4104501,01.05.004.1.0007.1400,01.05.004.1.0007,"RUA TUPINAMBAS",2050,,10.00,100.00,NULL
4104501,01.05.004.1.0007.120A,01.05.004.1.0007,"RUA TUPINAMBAS",2068,,10.00,50.00,NULL
4104501,01.05.004.1.0007.1200,01.05.004.1.0007,"RUA TUPINAMBAS",2072,,10.00,50.00,NULL
4104501,01.05.004.1.0007.10A0,01.05.004.1.0007,"RUA TUPINAMBAS",2096,,10.00,80.00,NULL
4104501,01.05.004.1.0007.1000,01.05.004.1.0007,"RUA TUPINAMBAS",2088,,10.00,40.00,NULL
4104501,01.05.004.1.0007.080A,01.05.004.1.0007,"RUA TUPINAMBAS",2112,,10.00,50.00,NULL
4104501,01.05.004.1.0007.0800,01.05.004.1.0007,"RUA TUPINAMBAS",2116,,10.00,50.00,NULL
4104501,01.05.004.1.0007.050A,01.05.004.1.0007,"RUA TUPINAMBAS",2124,,10.00,50.00,NULL
4104501,01.05.004.1.0007.0500,01.05.004.1.0007,"RUA TUPINAMBAS",2130,,10.00,50.00,NULL
4104501,01.05.004.1.0007.0300,01.05.004.1.0007,"RUA TUPINAMBAS",2028,,10.00,50.00,NULL
4104501,01.05.004.1.0007.010A,01.05.004.1.0007,"RUA TUPINAMBAS",2150,,10.00,25.00,NULL
4104501,01.05.004.1.0006.160A,01.05.004.1.0006,"RUA TUPINAMBAS",2053,,10.00,50.00,NULL
4104501,01.05.004.1.0006.1600,01.05.004.1.0006,"RUA TUPINAMBAS",2043,,10.00,50.00,NULL
4104501,01.05.004.1.0006.1300,01.05.004.1.0006,"RUA TUPINAMBAS",2065,,10.00,100.00,NULL
4104501,01.05.004.1.0006.110A,01.05.004.1.0006,"RUA TUPINAMBAS",2225,,10.00,60.00,NULL
4104501,01.05.004.1.0006.1100,01.05.004.1.0006,"RUA TUPINAMBAS",2205,,10.00,60.00,NULL
4104501,01.05.004.1.0006.0900,01.05.004.1.0006,"RUA TUPINAMBAS",2113,,10.00,100.00,NULL
4104501,01.05.004.1.0006.0700,01.05.004.1.0006,"RUA TUPINAMBAS",2135,,10.00,100.00,NULL
4104501,01.05.004.1.0006.040A,01.05.004.1.0006,"RUA TUPINAMBAS",2025,,10.00,53.97,NULL
4104501,01.04.004.1.0029.1600,01.04.004.1.0029,"RUA TUPINAMBAS",1251,,10.00,100.00,NULL
4104501,01.04.004.1.0029.1300,01.04.004.1.0029,"RUA TUPINAMBAS",1271,,10.00,100.00,NULL
4104501,01.04.004.1.0029.1100,01.04.004.1.0029,"RUA TUPINAMBAS",1299,,10.00,120.00,NULL
4104501,01.04.004.1.0029.0900,01.04.004.1.0029,"RUA TUPINAMBAS",1323,,10.00,100.00,NULL
4104501,01.04.004.1.0029.0700,01.04.004.1.0029,"RUA TUPINAMBAS",1333,,10.00,100.00,NULL
4104501,01.04.004.1.0029.0200,01.04.004.1.0029,"RUA TUPINAMBAS",1347,,10.00,100.00,NULL
4104501,01.04.004.1.0025.1500,01.04.004.1.0025,"RUA TUPINAMBAS",1415,,10.00,60.00,NULL
4104501,01.04.004.1.0025.1200,01.04.004.1.0025,"RUA TUPINAMBAS",1437,,10.00,50.00,NULL
4104501,01.04.004.1.0025.1000,01.04.004.1.0025,"RUA TUPINAMBAS",1449,,10.00,120.00,NULL
4104501,01.04.004.1.0025.0400,01.04.004.1.0025,"RUA TUPINAMBAS",1391,,10.00,60.00,NULL
4104501,01.04.004.1.0022.1400,01.04.004.1.0022,"RUA TUPINAMBAS",1564,,10.00,100.00,NULL
4104501,01.04.004.1.0022.1200,01.04.004.1.0022,"RUA TUPINAMBAS",1584,,10.00,130.00,NULL
4104501,01.04.004.1.0022.100B,01.04.004.1.0022,"RUA TUPINAMBAS",1604,,10.00,30.00,NULL
4104501,01.04.004.1.0022.100A,01.04.004.1.0022,"RUA TUPINAMBAS",1616,,10.00,60.00,NULL
4104501,01.04.004.1.0022.0800,01.04.004.1.0022,"RUA TUPINAMBAS",1628,,10.00,100.00,NULL
4104501,01.04.004.1.0022.0500,01.04.004.1.0022,"RUA TUPINAMBAS",1660,,10.00,100.00,NULL
4104501,01.04.004.1.0022.030A,01.04.004.1.0022,"RUA TUPINAMBAS",1548,,10.00,50.00,NULL
4104501,01.04.004.1.0022.0100,01.04.004.1.0022,"RUA TUPINAMBAS",1686,,10.00,40.00,NULL
4104501,01.04.004.1.0017.140A,01.04.004.1.0017,"RUA TUPINAMBAS",1726,,10.00,50.00,NULL
4104501,01.04.004.1.0017.1400,01.04.004.1.0017,"RUA TUPINAMBAS",1738,,10.00,50.00,NULL
4104501,01.04.004.1.0017.1200,01.04.004.1.0017,"RUA TUPINAMBAS",s/n,,10.00,100.00,NULL
4104501,01.04.004.1.0017.1000,01.04.004.1.0017,"RUA TUPINAMBAS",1772,,10.00,120.00,NULL
4104501,01.04.004.1.0017.0800,01.04.004.1.0017,"RUA TUPINAMBAS",1792,,10.00,50.00,NULL
4104501,01.04.004.1.0017.0500,01.04.004.1.0017,"RUA TUPINAMBAS",1790,,10.00,100.00,NULL
4104501,01.04.004.1.0017.0100,01.04.004.1.0017,"RUA TUPINAMBAS",1834,,10.00,100.00,NULL
4104501,01.04.004.1.0017.008A,01.04.004.1.0017,"RUA TUPINAMBAS",1784,,10.00,50.00,NULL
4104501,01.04.004.1.0012.1400,01.04.004.1.0012,"RUA TUPINAMBAS",1984,,10.00,100.00,NULL
4104501,01.04.004.1.0012.1200,01.04.004.1.0012,"RUA TUPINAMBAS",1914,,10.00,100.00,NULL
4104501,01.04.004.1.0012.100A,01.04.004.1.0012,"RUA TUPINAMBAS",1938,,10.00,44.32,NULL
4104501,01.04.004.1.0012.1000,01.04.004.1.0012,"RUA TUPINAMBAS",1930,,10.00,75.68,NULL
4104501,01.04.004.1.0012.0800,01.04.004.1.0012,"RUA TUPINAMBAS",1946,,10.00,100.00,NULL
4104501,01.04.004.1.0012.0500,01.04.004.1.0012,"RUA TUPINAMBAS",1966,,10.00,100.00,NULL
4104501,01.04.004.1.0012.0100,01.04.004.1.0012,"RUA TUPINAMBAS",1990,,10.00,40.00,NULL
4104501,01.04.004.0.0037.1400,01.04.004.0.0037,"RUA TUPINAMBAS",975,,10.00,50.00,NULL
4104501,01.04.004.0.0037.1100,01.04.004.0.0037,"RUA TUPINAMBAS",989,,10.00,100.00,NULL
4104501,01.04.004.0.0037.090A,01.04.004.0.0037,"RUA TUPINAMBAS",1017,,10.00,50.00,NULL
4104501,01.04.004.0.0037.0900,01.04.004.0.0037,"RUA TUPINAMBAS",1005,,10.00,50.00,NULL
4104501,01.04.004.0.0037.070B,01.04.004.0.0037,"RUA TUPINAMBAS",1035,,10.00,25.00,NULL
4104501,01.04.004.0.0037.0700,01.04.004.0.0037,"RUA TUPINAMBAS",1027,,10.00,25.00,NULL
4104501,01.04.004.0.0037.0200,01.04.004.0.0037,"RUA TUPINAMBAS",1047,,10.00,50.00,NULL
4104501,01.04.004.0.0033.1400,01.04.004.0.0033,"RUA TUPINAMBAS",1115,,10.00,100.00,NULL
4104501,01.04.004.0.0033.1100,01.04.004.0.0033,"RUA TUPINAMBAS",1135,,10.00,100.00,NULL
4104501,01.04.004.0.0033.0900,01.04.004.0.0033,"RUA TUPINAMBAS",1151,,10.00,100.00,NULL
4104501,01.04.004.0.0033.0700,01.04.004.0.0033,"RUA TUPINAMBAS",1169,,10.00,100.00,NULL
4104501,01.04.004.0.0033.0400,01.04.004.0.0033,"RUA TUPINAMBAS",1093,,10.00,74.00,NULL
4104501,01.04.004.0.0033.0200,01.04.004.0.0033,"RUA TUPINAMBAS",1185,,10.00,100.00,NULL
4104501,01.04.004.0.0029.040A,01.04.004.0.0029,"RUA TUPINAMBAS",1233,,10.00,50.00,NULL
4104501,01.04.003.0.0003.0800,01.04.003.0.0003,"RUA TUPINAMBAS",69,,10.00,128.20,NULL
4104501,01.04.003.0.0003.0700,01.04.003.0.0003,"RUA TUPINAMBAS",83,,10.00,45.00,NULL
4104501,01.04.003.0.0003.060A,01.04.003.0.0003,"RUA TUPINAMBAS",95,,10.00,45.00,NULL
4104501,01.03.004.1.0026.0500,01.03.004.1.0026,"RUA TUPINAMBAS",1495,,10.00,94.00,NULL
4104501,01.03.004.1.0026.0100,01.03.004.1.0026,"RUA TUPINAMBAS",1512,,10.00,100.00,NULL
4104501,01.03.004.0.0050.1100,01.03.004.0.0050,"RUA TUPINAMBAS",335,,10.00,70.00,NULL
4104501,01.03.004.0.0050.1000,01.03.004.0.0050,"RUA TUPINAMBAS",317,,10.00,74.20,NULL
4104501,01.03.004.0.0050.0900,01.03.004.0.0050,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",283,,10.00,80.33,NULL
4104501,01.03.004.0.0048.0400,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",425,,10.00,200.00,NULL
4104501,01.03.004.0.0048.020B,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",491,,10.00,26.00,NULL
4104501,01.03.004.0.0048.020A,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",451,,10.00,50.00,NULL
4104501,01.03.004.0.0048.0200,01.03.004.0.0048,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",477,,10.00,24.00,NULL
4104501,01.03.004.0.0046.1400,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",551,,10.00,100.00,NULL
4104501,01.03.004.0.0046.110A,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",573,,10.00,64.70,NULL
4104501,01.03.004.0.0046.1100,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",567,,10.00,35.30,NULL
4104501,01.03.004.0.0046.090A,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",587,,10.00,50.00,NULL
4104501,01.03.004.0.0046.0900,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",591,,10.00,50.00,NULL
4104501,01.03.004.0.0046.0700,01.03.004.0.0046,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",611,,10.00,100.00,NULL
4104501,01.03.004.0.0044.1300,01.03.004.0.0044,"AVENIDA PEDRO VIRIATO PARIGOT DE SOUZA",733,,10.00,100.00,NULL
