codigo_ibge_municipio,_c1,_c2,_c3
4118402,01.03.040.0109,6713 - DEPUTADO HEITOR ALENCAR FURTADO,4413
4118402,01.03.040.0109,6713 - DEPUTADO HEITOR ALENCAR FURTADO,S/N
4118402,01.01.022.0068,84 - SANTA CATARINA,1714
4118402,01.06.150.0087,712 - JOAQUIM GOMES BARBOSA,S/N
4118402,01.06.150.0077,712 - JOAQUIM GOMES BARBOSA,2155
4118402,02.11.018.0040,815 - A - RESIDENCIAL VERONICA,1675
4118402,01.06.150.0067,712 - JOAQUIM GOMES BARBOSA,S/N
4118402,01.03.162.0897,"1074 - PROJETADA ""F"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,01.03.162.0577,"1077 - PROJETADA ""I"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,01.03.162.1026,"1073 - PROJETADA ""E"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,01.03.162.1387,"1070 - PROJETADA ""B"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,01.03.162.1400,"1070 - PROJETADA ""B"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,01.03.162.0910,"1074 - PROJETADA ""F"" COND BELLEVILLE PLACE RESIDENCIAL",SN
4118402,02.19.001.0064,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.001.0104,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.001.0190,681 - SABIA,SN
4118402,02.19.001.0198,681 - SABIA,SN
4118402,02.19.001.0210,681 - SABIA,SN
4118402,02.19.001.0222,681 - SABIA,SN
4118402,02.19.011.0143,878 - EXUPÉRIO BORGES DE CARVALHO,SN
4118402,02.19.011.0151,878 - EXUPÉRIO BORGES DE CARVALHO,SN
4118402,02.19.011.0163,878 - EXUPÉRIO BORGES DE CARVALHO,SN
4118402,02.19.011.0175,878 - EXUPÉRIO BORGES DE CARVALHO,SN
4118402,02.19.011.0191,878 - EXUPÉRIO BORGES DE CARVALHO,SN
4118402,02.19.002.0305,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.010.0141,681 - SABIA,SN
4118402,02.19.001.0143,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.001.0230,681 - SABIA,SN
4118402,02.19.002.0143,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0174,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.003.0190,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0174,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0210,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0230,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0104,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0076,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0056,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0064,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0222,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,1073
4118402,02.19.002.0216,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,1079
4118402,02.19.003.0020,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.003.0246,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0112,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0013,1096 - JOAO DOS SANTOS,SN
4118402,02.19.006.0166,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0143,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.003.0222,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0096,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.002.0246,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.002.0040,1096 - JOAO DOS SANTOS,SN
4118402,02.19.002.0020,1096 - JOAO DOS SANTOS,SN
4118402,02.19.003.0056,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.003.0048,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.004.0158,681 - SABIA,SN
4118402,02.19.004.0126,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0077,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0085,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0202,681 - SABIA,205
4118402,02.19.004.0037,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0021,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0013,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.004.0230,681 - SABIA,SN
4118402,02.19.004.0222,681 - SABIA,SN
4118402,02.19.004.0238,681 - SABIA,SN
4118402,02.19.007.0077,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.007.0150,681 - SABIA,SN
4118402,02.19.007.0029,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.007.0202,681 - SABIA,SN
4118402,02.19.007.0178,681 - SABIA,SN
4118402,02.19.007.0021,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.007.0110,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.010.0069,681 - SABIA,SN
4118402,02.19.010.0081,681 - SABIA,SN
4118402,02.19.010.0089,681 - SABIA,SN
4118402,02.19.010.0101,681 - SABIA,SN
4118402,02.19.011.0103,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.007.0166,681 - SABIA,SN
4118402,02.19.007.0158,681 - SABIA,SN
4118402,02.19.010.0234,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.010.0049,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.010.0057,681 - SABIA,SN
4118402,02.19.010.0174,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.008.0150,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.003.0266,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0069,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0077,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0085,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0093,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0222,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.006.0013,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0021,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0049,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0057,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0158,1096 - JOAO DOS SANTOS,SN
4118402,02.19.006.0182,1096 - JOAO DOS SANTOS,SN
4118402,02.19.006.0194,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0029,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0037,1096 - JOAO DOS SANTOS,SN
4118402,02.19.005.0158,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.005.0174,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.005.0202,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.005.0230,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.005.0238,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.006.0093,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0126,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.006.0238,1096 - JOAO DOS SANTOS,SN
4118402,02.19.008.0158,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.008.0166,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.008.0021,1096 - JOAO DOS SANTOS,SN
4118402,02.19.008.0178,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.008.0194,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.008.0202,1095 - DOM RUBENS AUGUSTO DE SOUZA ESPINOLA,SN
4118402,02.19.009.0029,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.009.0037,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.009.0057,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.009.0194,1096 - JOAO DOS SANTOS,SN
4118402,02.19.009.0202,1096 - JOAO DOS SANTOS,SN
4118402,02.19.008.0013,1096 - JOAO DOS SANTOS,SN
4118402,02.19.009.0110,90534 - GILDARIO JULIO DOS SANTOS,SN
4118402,02.19.009.0142,1096 - JOAO DOS SANTOS,SN
4118402,02.19.007.0234,681 - SABIA,SN
4118402,01.05.150.0130,267 - JOSE ALVES DE SOUZA,662
4118402,01.05.150.0136,267 - JOSE ALVES DE SOUZA,656
4118402,01.05.150.0118,267 - JOSE ALVES DE SOUZA,674
4118402,01.05.150.0124,267 - JOSE ALVES DE SOUZA,668
4118402,01.05.150.0112,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.150.0100,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.155.0022,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.151.0014,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.151.0294,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0101,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.151.0089,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.151.0306,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.155.0082,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.155.0094,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.155.0106,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.155.0118,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.152.0039,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0269,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0281,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0114,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.151.0256,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0207,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0139,267 - JOSE ALVES DE SOUZA,S/N
4118402,01.05.152.0139,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.152.0173,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.152.0219,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.153.0148,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.153.0042,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.153.0101,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.152.0319,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.152.0331,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.152.0051,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.152.0089,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.152.0076,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.151.0319,1098 - ANDREY GERÔNIMO FARIAS AUED,S/N
4118402,01.05.152.0244,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.152.0269,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.152.0256,1099 - OLAVO TEIXEIRA,S/N
4118402,01.05.115.0346,106 - ETTORE GIOVINE,S/N
4118402,02.07.003.0012,606 - GEDOR JOSE DA SILVA,S/N
4118402,02.20.009.0010,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,01.05.153.0015,1099 - OLAVO TEIXEIRA,S/N
4118402,02.07.002.0137,607 - ANGELO ANTUNES,S/N
4118402,02.20.001.0010,537 - HONORATO TERTO RODRIGUES,SN
4118402,02.20.001.0129,607 - ANGELO ANTUNES,SN
4118402,02.20.001.0136,607 - ANGELO ANTUNES,SN
4118402,02.20.009.0030,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.009.0050,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.008.0022,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.008.0032,1102 - HERMÍNIO MARQUES BRANCO,315
4118402,02.20.008.0042,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.008.0070,1102 - HERMÍNIO MARQUES BRANCO,295
4118402,02.20.007.0070,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.08.012.0148,610 - MALVINA VICENTE DANELUTE,S/N
4118402,02.20.002.0037,607 - ANGELO ANTUNES,SN
4118402,02.20.002.0084,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.002.0094,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.002.0121,1102 - HERMÍNIO MARQUES BRANCO,292
4118402,02.20.002.0128,606 - GEDOR JOSE DA SILVA,464
4118402,02.20.002.0141,606 - GEDOR JOSE DA SILVA,452
4118402,02.20.002.0148,606 - GEDOR JOSE DA SILVA,SN
4118402,02.20.011.0022,1102 - HERMÍNIO MARQUES BRANCO,111
4118402,02.20.011.0062,1102 - HERMÍNIO MARQUES BRANCO,71
4118402,02.20.011.0122,1102 - HERMÍNIO MARQUES BRANCO,11
4118402,02.20.010.0042,1102 - HERMÍNIO MARQUES BRANCO,167
4118402,02.20.010.0080,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.009.0020,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.003.0024,606 - GEDOR JOSE DA SILVA,SN
4118402,02.20.003.0037,606 - GEDOR JOSE DA SILVA,SN
4118402,02.20.003.0072,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.003.0082,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.003.0092,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.003.0117,1102 - HERMÍNIO MARQUES BRANCO,218
4118402,02.20.003.0124,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.003.0130,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.003.0136,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.004.0037,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.004.0064,1102 - HERMÍNIO MARQUES BRANCO,196
4118402,02.20.004.0096,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.004.0108,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.004.0135,1102 - HERMÍNIO MARQUES BRANCO,144
4118402,02.20.004.0142,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.004.0148,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.003.0010,606 - GEDOR JOSE DA SILVA,SN
4118402,02.20.003.0148,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.003.0154,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.004.0017,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.004.0024,737 - IRENE POMIN MOREIRA,SN
4118402,02.20.004.0162,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.004.0173,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.005.0116,1102 - HERMÍNIO MARQUES BRANCO,86
4118402,02.20.005.0129,1103 - JOSE CEREZUELA,SN
4118402,01.04.091.0075,16 - PROF GERALDO LONGO,870
4118402,01.02.471.0095,1048 - DRA. MICHELLE ANGÉLICA CASSORILLO DE CARVALHO,231
4118402,02.20.005.0136,1103 - JOSE CEREZUELA,SN
4118402,02.20.006.0017,1103 - JOSE CEREZUELA,SN
4118402,02.20.006.0024,1103 - JOSE CEREZUELA,SN
4118402,02.20.006.0030,1103 - JOSE CEREZUELA,SN
4118402,02.20.006.0037,1103 - JOSE CEREZUELA,SN
4118402,02.20.006.0076,1102 - HERMÍNIO MARQUES BRANCO,48
4118402,02.20.006.0116,1102 - HERMÍNIO MARQUES BRANCO,SN
4118402,02.20.006.0123,1104 - NATALÍCIO PEDRO DE LIMA,SN
4118402,02.20.006.0129,1104 - NATALÍCIO PEDRO DE LIMA,SN
4118402,02.20.006.0136,1104 - NATALÍCIO PEDRO DE LIMA,SN
4118402,02.20.006.0154,1104 - NATALÍCIO PEDRO DE LIMA,SN
4118402,02.01.033.0508,487 - ANTONIO JACOMEL,S/N
4118402,02.20.005.0010,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.005.0030,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.005.0076,1102 - HERMÍNIO MARQUES BRANCO,108
4118402,02.20.004.0155,610 - MALVINA VICENTE DANELUTE,SN
4118402,02.20.005.0017,610 - MALVINA VICENTE DANELUTE,SN
4118402,01.03.284.0248,120 - SAO SALVADOR,SN
4118402,02.10.006.0121,665 - MANOEL ROCHA DE OLIVEIRA,1268
4118402,01.04.359.0132,555 - PIONEIRO DAVI ROQUE,530
4118402,01.05.084.0083,85 - CURITIBA,1176
4118402,01.05.084.0035,64 - PRES TANCREDO NEVES,1180
4118402,01.04.359.0007,554 - PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE,493
4118402,02.01.062.2141,426 - BR 376,S/N
4118402,02.01.062.2146,426 - BR 376,S/N
4118402,02.01.062.2146,426 - BR 376,S/N
4118402,01.04.359.0022,554 - PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE,509
4118402,01.04.359.0029,554 - PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE,515
4118402,01.04.359.0035,554 - PIONEIRA LUCIANA MARCILIA MARTINS ANDRADE,523
4118402,01.04.200.0127,32 - FELIPE DOS SANTOS,1614
4118402,01.04.200.0198,54 - VISTA ALEGRE,329
4118402,01.04.200.0186,54 - VISTA ALEGRE,331
4118402,01.01.095.0427,109 - PARAIBA,1671
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,1645
4118402,01.01.095.0427,109 - PARAIBA,1661
4118402,01.01.095.0427,109 - PARAIBA,1655
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,1639
4118402,01.01.095.0427,109 - PARAIBA,1633
4118402,01.01.095.0427,109 - PARAIBA,S/N
4118402,01.01.095.0427,109 - PARAIBA,1651
4118402,01.04.200.0133,32 - FELIPE DOS SANTOS,1612
4118402,01.04.200.0147,32 - FELIPE DOS SANTOS,1630
4118402,01.04.200.0140,32 - FELIPE DOS SANTOS,1622
4118402,01.03.370.0103,170 - MARTIN LUTHER KING,10
4118402,01.04.293.0117,36 - EUCLIDES DA CUNHA,SN
4118402,01.04.293.0129,36 - EUCLIDES DA CUNHA,SN
4118402,01.06.127.0581,345 - PASSAGEM 3,S/N
4118402,01.04.040.0307,18 - PADRE ANTONIO VIEIRA,555
4118402,01.04.040.0307,18 - PADRE ANTONIO VIEIRA,S/N
4118402,02.01.036.0890,426 - BR 376,S/N
4118402,01.04.359.0151,555 - PIONEIRO DAVI ROQUE,508
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1514
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1514
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1514
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1520
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1518
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1514
4118402,01.01.087.0045,92 - ANTONIO FELIPPE,1520
4118402,01.05.048.0042,77 - ARTUR BERNARDES,32
4118402,01.06.112.0151,296 - ARLINDO FRANCEZ,S/N
4118402,01.06.112.0151,296 - ARLINDO FRANCEZ,800
4118402,01.06.112.0151,296 - ARLINDO FRANCEZ,800
4118402,04.02.002.0255,404 - JOINVILE,1131
4118402,01.02.394.0121,895 - PROJETADA B - COND RESD ROYAL PARK,SN
4118402,01.04.044.0106,45 - LADISLAU MOROWIS,270
4118402,01.04.044.0106,45 - LADISLAU MOROWIS,522
4118402,01.04.044.0106,19 - GENERAL ANDRADE NEVES,270
4118402,01.04.044.0139,40 - ROOSEVELT,SN
4118402,01.02.124.0375,224 - OTAVIO BORIN,885
4118402,01.02.124.0375,224 - OTAVIO BORIN,881
4118402,01.04.074.0080,21 - ALCINDO ALVES DE LIMA,SN
4118402,01.06.345.0385,1122 - MAURICIO JOSE CLEVE MACHADO,S/N
4118402,01.03.297.0498,361 - FIDELCINO ROCHA,SN
4118402,01.03.297.0534,468 - VEREADOR JOSE SOUZA LEITE,21
4118402,01.03.336.0303,548 - SEBASTIANA PEREIRA DE LIMA,127
4118402,01.02.144.0017,223 - 15 DE NOVEMBRO,660
4118402,01.02.123.0538,240 - ANTENOR GRIGOLI,2075
4118402,01.02.297.0145,6713 - DEPUTADO HEITOR ALENCAR FURTADO,S/N
4118402,02.01.004.0396,494 - PARANAVAI,268
4118402,01.06.105.0276,292 - SANTA TEREZA DE AVILA,721
4118402,01.03.114.0014,60 - OLINDINA DA SILVA,S/N
4118402,01.03.114.0014,60 - OLINDINA DA SILVA,807
4118402,01.03.114.0014,60 - OLINDINA DA SILVA,807
4118402,01.03.114.0059,60 - OLINDINA DA SILVA,801
4118402,01.03.114.0059,60 - OLINDINA DA SILVA,S/N
4118402,01.04.146.0030,9 - TAPEJARA,276
4118402,02.07.008.0113,606 - GEDOR JOSE DA SILVA,726
4118402,02.07.008.0113,606 - GEDOR JOSE DA SILVA,S/N
4118402,01.03.367.0281,592 - SEBASTIAO DUTRA DO AMARAL,1169
4118402,01.03.073.0434,146 - ANTONIO JOSE DA SILVA,1031
4118402,01.03.073.0434,6713 - DEPUTADO HEITOR ALENCAR FURTADO,4300
4118402,01.03.073.0434,146 - ANTONIO JOSE DA SILVA,1031
4118402,01.03.072.0442,6713 - DEPUTADO HEITOR ALENCAR FURTADO,4200
4118402,01.03.118.0084,147 - HEIHACHIRO NIEKAWA,1902
4118402,01.06.124.3391,826 - GUARITA,SN
4118402,01.04.351.0157,926 - EVA RIBEIRO COSTA,476
4118402,01.04.351.0163,926 - EVA RIBEIRO COSTA,482
4118402,01.04.351.0169,926 - EVA RIBEIRO COSTA,SN
4118402,01.04.351.0175,926 - EVA RIBEIRO COSTA,SN
4118402,01.04.351.0181,926 - EVA RIBEIRO COSTA,SN
4118402,01.05.062.0231,62 - JAIRO AIRES DE MELO,S/N
4118402,01.05.076.0331,92 - ANTONIO FELIPPE,97
4118402,01.02.302.0220,340 - JOAO BERGAMINI,S/N
4118402,02.01.014.0335,495 - FRANCISCO GARCIA,1084
4118402,01.03.337.0219,547 - DR. OSNY CEZAR PICCININ,1206
4118402,01.03.367.0089,591 - ANTONIO DA COSTA CORDEIRO,152
4118402,01.05.100.0079,103 - FRANCISCO ISIDORO DE OLIVEIRA,S/N
4118402,01.05.100.0079,103 - FRANCISCO ISIDORO DE OLIVEIRA,385
4118402,01.02.392.0052,895 - PROJETADA B - COND RESD ROYAL PARK,SN
4118402,01.03.451.0283,624 - JOAO DOS SANTOS MAIA,595
4118402,01.04.312.0260,914 - GINEZ ROMERA,204
4118402,01.05.062.0244,62 - JAIRO AIRES DE MELO,S/N
4118402,01.01.011.0180,99 - BELO HORIZONTE,88
4118402,01.01.011.0180,99 - BELO HORIZONTE,88
4118402,01.06.313.0272,864 - HAROLDO PALO,S/N
4118402,02.17.002.0142,876 - WALDEMAR DE SOUZA FREITAS,1075
4118402,01.04.083.0315,6713 - DEPUTADO HEITOR ALENCAR FURTADO,1670
4118402,02.11.006.0362,819 - JORGE DANELUT,245
4118402,02.11.006.0356,819 - JORGE DANELUT,249
4118402,01.06.338.0229,942 - NICOLA TROCINI,183
4118402,01.06.338.0223,942 - NICOLA TROCINI,187
4118402,01.03.465.0129,105 - AMAZONAS,4142
4118402,01.03.465.0123,105 - AMAZONAS,4136
4118402,01.03.465.0135,105 - AMAZONAS,4148
4118402,01.04.025.0075,23 - ARISTIDES LOBO,S/N
4118402,02.18.005.0226,958 - ANTONIO FERNANDES,44
4118402,02.18.010.0068,959 - ILSIO APARECIDO PIOLA,235
4118402,01.03.319.0160,366 - WALDENIR MOREIRA BAPTISTA,6
4118402,01.03.260.0211,193 - ILDEFONSO ALVES DE LIMA,S/N
4118402,01.03.260.0211,193 - ILDEFONSO ALVES DE LIMA,525
4118402,01.03.149.0292,152 - MANOEL BORRACHINA,615
4118402,01.04.042.0310,18 - PADRE ANTONIO VIEIRA,331
4118402,01.05.145.0049,916 - PAULINO RECH,242
4118402,01.05.145.0041,916 - PAULINO RECH,234
4118402,01.02.192.0090,6713 - DEPUTADO HEITOR ALENCAR FURTADO,S/N
4118402,01.02.192.0090,6713 - DEPUTADO HEITOR ALENCAR FURTADO,9218
4118402,02.01.035.0315,426 - BR 376,S/N
4118402,01.02.157.0203,64 - PRES TANCREDO NEVES,3815
4118402,01.03.015.0232,129 - RAFAEL BRUNO,85
4118402,02.01.023.0097,491 - ANGELO BIGOTO,S/N
4118402,02.01.023.0097,491 - ANGELO BIGOTO,1304
4118402,01.01.009.0382,115 - MARECHAL CANDIDO RONDON,S/N
4118402,01.06.144.0176,705 - GELICO PINHEIRO DA SILVA,SN
4118402,01.06.144.0308,704 - JUVENAL SENNA DE ARAUJO,SN
4118402,01.06.144.0368,704 - JUVENAL SENNA DE ARAUJO,SN
4118402,01.04.331.0210,932 - Andrelino Azanha Rocha,SN
4118402,01.04.331.0220,932 - Andrelino Azanha Rocha,SN
4118402,01.06.144.0045,707 - FERREIRA SOBRINHO,SN
4118402,01.06.144.0080,707 - FERREIRA SOBRINHO,SN
4118402,01.06.144.0104,705 - GELICO PINHEIRO DA SILVA,SN
4118402,01.06.144.0128,705 - GELICO PINHEIRO DA SILVA,SN
4118402,01.06.144.0215,706 - SALVINO GALVÃO DE SOUZA,SN
4118402,01.06.144.0296,704 - JUVENAL SENNA DE ARAUJO,SN
4118402,01.02.253.3342,220 - GUERINO POMIN,S/N
4118402,01.03.376.0196,550 - EDUARDO RECH DA SILVA,1353
4118402,01.01.036.0280,86 - INDUSTRIAL ANTONIO FACHIN,2655
4118402,01.03.425.0114,620 - PRIMO DANBROS,804
4118402,01.03.272.0014,193 - ILDEFONSO ALVES DE LIMA,S/N
4118402,01.04.206.0045,12 - OPERARIOS,S/N
4118402,01.03.056.0241,118 - LUIZ SPIGOLON,2233
4118402,01.03.091.0133,146 - ANTONIO JOSE DA SILVA,S/N
4118402,02.01.018.0185,490 - MILITAO RODRIGUES DE CARVALHO,1554
4118402,02.01.018.0185,490 - MILITAO RODRIGUES DE CARVALHO,S/N
4118402,01.05.081.0088,101 - MARIANO DE SOUZA MORANGUEIRA,1470
4118402,01.03.116.0136,147 - HEIHACHIRO NIEKAWA,1590
4118402,01.01.027.0256,86 - INDUSTRIAL ANTONIO FACHIN,1645
