id_quadra,id_quadra_logradouro,cd_logradouro,nm_logradouro,nr_ui,qt_logradouros
01.02.216,"{'01.02.216_DEPUTADO HEITOR ALENCAR FURTADO', '01.02.216_MARIA ANCHIETA DE MORAIS', '01.02.216_MIGUEL GOMAR', '01.02.216_DO AEROPORTO', '01.02.216_JOSE LUCAS SOBRINHO'}","{'205', '203', '198', '199', '6713'}","{'MARIA ANCHIETA DE MORAIS', 'MIGUEL GOMAR', 'DO AEROPORTO', 'JOSE LUCAS SOBRINHO', 'DEPUTADO HEITOR ALENCAR FURTADO'}","{481.0, 106.66666666666667, 81.0, 5850.0, 190.11111111111111}",5
01.05.077,"{'01.05.077_MATO GROSSO', '01.05.077_MARIANO DE SOUZA MORANGUEIRA', '01.05.077_ANTONIO FELIPPE', '01.05.077_JUSCELINO KUBITSCHEK DE OLIVEIRA', '01.05.077_PEDRO RODRIGUES DE CARVALHO'}","{'102', '76', '92', '89', '101'}","{'PEDRO RODRIGUES DE CARVALHO', 'JUSCELINO KUBITSCHEK DE OLIVEIRA', 'ANTONIO FELIPPE', 'MATO GROSSO', 'MARIANO DE SOUZA MORANGUEIRA'}","{672.3333333333334, 1032.6666666666667, 1545.0, 175.0, 50.6}",5
01.03.228,"{'01.03.228_LUIZ SPIGOLON', '01.03.228_TAKESHI MITSUYASU', '01.03.228_MATEUS LEME', '01.03.228_TROPHINO ALVES BUDAL', '01.03.228_EBANO PEREIRA'}","{'159', '160', '173', '118', '164'}","{'LUIZ SPIGOLON', 'MATEUS LEME', 'TAKESHI MITSUYASU', 'TROPHINO ALVES BUDAL', 'EBANO PEREIRA'}","{866.0, 205.8, 151.0, 3134.3333333333335, 479.06666666666666}",5
01.06.218,"{'01.06.218_NAIR AUTA DOS SANTOS', '01.06.218_CHINA', '01.06.218_JOSE BRAZILINO DA SILVA', '01.06.218_GENTIL PASCHOAL CAVASIN', '01.06.218_LUIZ DIOGO FERRAZ'}","{'753', '770', '755', '767', '769'}","{'LUIZ DIOGO FERRAZ', 'GENTIL PASCHOAL CAVASIN', 'JOSE BRAZILINO DA SILVA', 'CHINA', 'NAIR AUTA DOS SANTOS'}","{nan, nan, nan, 327.0, 118.0}",5
01.05.135,"{'01.05.135_SANTA CATARINA', '01.05.135_FRANCISCO ISIDORO DE OLIVEIRA', '01.05.135_RIO CLARO', '01.05.135_PRES TANCREDO NEVES', '01.05.135_CURITIBA'}","{'103', '64', '425', '85', '84'}","{'PRES TANCREDO NEVES', 'CURITIBA', 'RIO CLARO', 'FRANCISCO ISIDORO DE OLIVEIRA', 'SANTA CATARINA'}","{1249.8, 1218.6666666666667, 353.5, 45.714285714285715, 1040.0}",5
01.02.364,"{'01.02.364_MANOEL CAJAL', '01.02.364_PIONEIRO SERGIO RODRIGUES DE CARVALHO', '01.02.364_ROTATORIA', '01.02.364_JOSEPHA FERNANDES GARCIA', '01.02.364_PARAGUACU'}","{'803', '216', '217', '804', '805'}","{'PARAGUACU', 'PIONEIRO SERGIO RODRIGUES DE CARVALHO', 'JOSEPHA FERNANDES GARCIA', 'ROTATORIA', 'MANOEL CAJAL'}","{582.0, 567.0, 472.0, 827.0, 606.0}",5
01.04.195,"{'01.04.195_VISTA ALEGRE', '01.04.195_ALMIRANTE BARROSO', '01.04.195_INDEPENDENCIA', '01.04.195_ALMIRANTE TAMANDARE', '01.04.195_TIRADENTES'}","{'6', '34', '54', '7', '33'}","{'TIRADENTES', 'ALMIRANTE TAMANDARE', 'VISTA ALEGRE', 'ALMIRANTE BARROSO', 'INDEPENDENCIA'}","{1222.4, 1256.0, 148.54545454545453, 1176.4444444444443, 857.5}",5
01.05.070,"{'01.05.070_ANTONIO FELIPPE', '01.05.070_JUSCELINO KUBITSCHEK DE OLIVEIRA', '01.05.070_FRANCISCO ISIDORO DE OLIVEIRA', '01.05.070_PEDRO RODRIGUES DE CARVALHO', '01.05.070_Getúlio Vargas'}","{'102', '103', '1', '76', '92'}","{'PEDRO RODRIGUES DE CARVALHO', 'JUSCELINO KUBITSCHEK DE OLIVEIRA', 'ANTONIO FELIPPE', 'Getúlio Vargas', 'FRANCISCO ISIDORO DE OLIVEIRA'}","{395.5, 47.0, 752.0, 145.27272727272728, 340.25}",5
01.02.171,"{'01.02.171_GUERINO POMIN', '01.02.171_PIONEIRO SERGIO RODRIGUES DE CARVALHO', '01.02.171_LUSITANA', '01.02.171_HUMBERTO BRUNING', '01.02.171_PRES TANCREDO NEVES'}","{'209', '217', '64', '220', '207'}","{'HUMBERTO BRUNING', 'PIONEIRO SERGIO RODRIGUES DE CARVALHO', 'LUSITANA', 'GUERINO POMIN', 'PRES TANCREDO NEVES'}","{4386.0, 77.8, 566.8571428571429, 61.666666666666664, 2974.0}",5
01.06.212,"{'01.06.212_LUIZ DIOGO FERRAZ', '01.06.212_GENTIL PASCHOAL CAVASIN', '01.06.212_NINA STARUK GAUZE', '01.06.212_PIONEIRO JOAO EMIDIO DA SILVA', '01.06.212_JOSE BRAZILINO DA SILVA'}","{'753', '768', '752', '770', '767'}","{'LUIZ DIOGO FERRAZ', 'PIONEIRO JOAO EMIDIO DA SILVA', 'NINA STARUK GAUZE', 'GENTIL PASCHOAL CAVASIN', 'JOSE BRAZILINO DA SILVA'}","{nan, nan, 208.0, 699.8, 220.0}",5
01.04.183,"{'01.04.183_HYNON MAXIMIANO DA SILVA', '01.04.183_CARLOS GOMES', '01.04.183_VOLUNTARIO DA PATRIA', '01.04.183_OLAVO BILAC', '01.04.183_MIGUEL COUTO'}","{'5', '52', '56', '11', '51'}","{'OLAVO BILAC', 'CARLOS GOMES', 'HYNON MAXIMIANO DA SILVA', 'MIGUEL COUTO', 'VOLUNTARIO DA PATRIA'}","{1696.4545454545455, 587.6666666666666, 333.0769230769231, 471.25, 26.0}",5
01.03.200,"{'01.03.200_TROPHINO ALVES BUDAL', '01.03.200_WLADISLAO GAIDA', '01.03.200_TAKESHI MITSUYASU', '01.03.200_MATEUS LEME', '01.03.200_PAULO ANTONIO DA COSTA'}","{'159', '174', '164', '173', '158'}","{'MATEUS LEME', 'WLADISLAO GAIDA', 'TROPHINO ALVES BUDAL', 'TAKESHI MITSUYASU', 'PAULO ANTONIO DA COSTA'}","{645.75, 458.85714285714283, 818.0, 275.44444444444446, 918.8181818181819}",5
01.04.115,"{'01.04.115_TAPEJARA', '01.04.115_OLAVO BILAC', '01.04.115_TUPY', '01.04.115_HENRIQUE DIAS', '01.04.115_AREA B'}","{'53', '52', '9', '88976', '8'}","{'OLAVO BILAC', 'AREA B', 'TAPEJARA', 'HENRIQUE DIAS', 'TUPY'}","{102.11111111111111, 138.0, 207.25, 83.0, 287.0}",5
01.03.013,"{'01.03.013_GUAPORE', '01.03.013_RIO GRANDE DO NORTE', '01.03.013_PARANA', '01.03.013_LUIZ SPIGOLON', '01.03.013_SALGADO FILHO'}","{'98', '117', '96', '118', '136'}","{'RIO GRANDE DO NORTE', 'LUIZ SPIGOLON', 'GUAPORE', 'SALGADO FILHO', 'PARANA'}","{1257.0, 1996.0, 1710.6666666666667, 880.0, 2192.8}",5
01.03.248,"{'01.03.248_JOAO SALVADOR', '01.03.248_AMADOR AGUIAR', '01.03.248_RAUL DA SILVEIRA TORRES', '01.03.248_DR RISZARDO EDMUNDO GLUCHOWSKI'}","{'181', '180', '161', '166'}","{'DR RISZARDO EDMUNDO GLUCHOWSKI', 'AMADOR AGUIAR', 'RAUL DA SILVEIRA TORRES', 'JOAO SALVADOR'}","{1712.3333333333333, 620.0, 125.42857142857143, 695.6666666666666}",4
01.03.244,"{'01.03.244_RAUL DA SILVEIRA TORRES', '01.03.244_AMADOR AGUIAR', '01.03.244_JOSE EBINER', '01.03.244_JOAO SILVESTRE'}","{'184', '166', '161', '185'}","{'AMADOR AGUIAR', 'JOSE EBINER', 'RAUL DA SILVEIRA TORRES', 'JOAO SILVESTRE'}","{361.57142857142856, 2170.0, 459.25, 479.7647058823529}",4
01.03.241,"{'01.03.241_VITOR LOPES', '01.03.241_RAUL DA SILVEIRA TORRES', '01.03.241_CARLOS COLNAGO', '01.03.241_JOSE FLORINDO'}","{'182', '165', '183', '166'}","{'VITOR LOPES', 'RAUL DA SILVEIRA TORRES', 'CARLOS COLNAGO', 'JOSE FLORINDO'}","{320.0, 301.7692307692308, 373.14285714285717, 715.0}",4
01.03.265,"{'01.03.265_ILDEFONSO ALVES DE LIMA', '01.03.265_DA LIBERDADE', '01.03.265_DIONISIO TELMO CHAGAS', '01.03.265_NELSON ERNESTO BUCHNER'}","{'186', '187', '193', '311'}","{'ILDEFONSO ALVES DE LIMA', 'DIONISIO TELMO CHAGAS', 'NELSON ERNESTO BUCHNER', 'DA LIBERDADE'}","{176.0, 162.5, 150.0, 175.57142857142858}",4
01.03.267,"{'01.03.267_DIONISIO TELMO CHAGAS', '01.03.267_ILDEFONSO ALVES DE LIMA', '01.03.267_OLINDINA DA SILVA', '01.03.267_DA LIBERDADE'}","{'186', '60', '193', '311'}","{'ILDEFONSO ALVES DE LIMA', 'DIONISIO TELMO CHAGAS', 'OLINDINA DA SILVA', 'DA LIBERDADE'}","{113.5, 186.2, 142.5, 118.8}",4
01.03.268,"{'01.03.268_OLINDINA DA SILVA', '01.03.268_PIONEIRO TONHAO', '01.03.268_ILDEFONSO ALVES DE LIMA', '01.03.268_DIONISIO TELMO CHAGAS'}","{'194', '186', '193', '60'}","{'ILDEFONSO ALVES DE LIMA', 'DIONISIO TELMO CHAGAS', 'PIONEIRO TONHAO', 'OLINDINA DA SILVA'}","{72.66666666666667, 228.5, 61.57142857142857, 183.33333333333334}",4
01.06.168,"{'01.06.168_DIVA PEREIRA BARBOSA', '01.06.168_DOMINGOS BERALDI', '01.06.168_PEDRO SANCHES LOPES', ""01.06.168_JOSE FELIPE 'TEQUINHA'""}","{'743', '742', '772', '771'}","{""JOSE FELIPE 'TEQUINHA'"", 'DOMINGOS BERALDI', 'DIVA PEREIRA BARBOSA', 'PEDRO SANCHES LOPES'}","{nan, 2058.0, 1131.0, 1126.6666666666667}",4
01.03.269,"{'01.03.269_PIONEIRO TONHAO', '01.03.269_DIONISIO TELMO CHAGAS', '01.03.269_ILDEFONSO ALVES DE LIMA', '01.03.269_NELSON ERNESTO BUCHNER'}","{'194', '186', '187', '193'}","{'ILDEFONSO ALVES DE LIMA', 'DIONISIO TELMO CHAGAS', 'PIONEIRO TONHAO', 'NELSON ERNESTO BUCHNER'}","{232.6, 141.22222222222223, 158.25, 238.0}",4
01.03.271,"{'01.03.271_ILDEFONSO ALVES DE LIMA', '01.03.271_FLAUZINA DIAS VIEGAS', '01.03.271_PIONEIRO TONHAO', '01.03.271_JOVINO VIEIRA DA SILVA'}","{'194', '188', '314', '193'}","{'ILDEFONSO ALVES DE LIMA', 'FLAUZINA DIAS VIEGAS', 'PIONEIRO TONHAO', 'JOVINO VIEIRA DA SILVA'}","{281.4, 247.0, 220.625, 239.6}",4
01.06.177,"{'01.06.177_APRIGIO PEREIRA DA SILVA', '01.06.177_PEDRO SANCHES LOPES', '01.06.177_NELSON MOREIRA BATISTA', '01.06.177_PIONEIRO ANTENOR ANTUNES DE AVELLAR'}","{'773', '744', '772', '745'}","{'NELSON MOREIRA BATISTA', 'APRIGIO PEREIRA DA SILVA', 'PIONEIRO ANTENOR ANTUNES DE AVELLAR', 'PEDRO SANCHES LOPES'}","{1202.0, 1259.6666666666667, 1172.0, 966.0}",4
01.03.249,"{'01.03.249_MARTINS SILVERIO DO NASCIMENTO', '01.03.249_JOAO SALVADOR', '01.03.249_AMADOR AGUIAR', '01.03.249_RAUL DA SILVEIRA TORRES'}","{'180', '166', '161', '179'}","{'JOAO SALVADOR', 'AMADOR AGUIAR', 'RAUL DA SILVEIRA TORRES', 'MARTINS SILVERIO DO NASCIMENTO'}","{1576.0, 63.142857142857146, 694.0, 735.0}",4
01.03.242,"{'01.03.242_RAUL DA SILVEIRA TORRES', '01.03.242_CARLOS COLNAGO', '01.03.242_JOAO SILVESTRE', '01.03.242_VITOR LOPES'}","{'184', '165', '183', '166'}","{'VITOR LOPES', 'RAUL DA SILVEIRA TORRES', 'CARLOS COLNAGO', 'JOAO SILVESTRE'}","{833.5, 383.5, 309.0, 295.2}",4
01.03.272,"{'01.03.272_JOAO DIAS MOTTA FILHO', '01.03.272_ILDEFONSO ALVES DE LIMA', '01.03.272_FLAUZINA DIAS VIEGAS', '01.03.272_PIONEIRO TONHAO'}","{'189', '194', '188', '193'}","{'ILDEFONSO ALVES DE LIMA', 'FLAUZINA DIAS VIEGAS', 'PIONEIRO TONHAO', 'JOAO DIAS MOTTA FILHO'}","{249.85714285714286, 186.5, 465.0, 469.8}",4
01.03.273,"{'01.03.273_ILDEFONSO ALVES DE LIMA', '01.03.273_JOAO DIAS MOTTA FILHO', '01.03.273_PIONEIRO TONHAO', '01.03.273_MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{'189', '194', '193', '190'}","{'ILDEFONSO ALVES DE LIMA', 'PIONEIRO TONHAO', 'JOAO DIAS MOTTA FILHO', 'MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{560.0, 233.0, 555.8, 222.33333333333334}",4
01.03.274,"{'01.03.274_MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS', '01.03.274_ILDEFONSO ALVES DE LIMA', '01.03.274_PIONEIRO MOISES LOPES RIBEIRO', '01.03.274_PIONEIRO TONHAO'}","{'194', '191', '193', '190'}","{'ILDEFONSO ALVES DE LIMA', 'PIONEIRO TONHAO', 'PIONEIRO MOISES LOPES RIBEIRO', 'MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{601.4, 609.75, 259.5, 253.0}",4
01.06.178,"{'01.06.178_APRIGIO PEREIRA DA SILVA', '01.06.178_ORLANDO FERNANDES DIAS', '01.06.178_PIONEIRO ANTENOR ANTUNES DE AVELLAR', '01.06.178_NELSON MOREIRA BATISTA'}","{'773', '744', '761', '745'}","{'NELSON MOREIRA BATISTA', 'APRIGIO PEREIRA DA SILVA', 'ORLANDO FERNANDES DIAS', 'PIONEIRO ANTENOR ANTUNES DE AVELLAR'}","{1416.0, nan, nan, 1287.0}",4
01.03.225,"{'01.03.225_JOSE DANTAS DE LIMA', '01.03.225_VITOR LOPES', '01.03.225_TAKESHI MITSUYASU', '01.03.225_PAULO ANTONIO DA COSTA'}","{'175', '165', '174', '164'}","{'JOSE DANTAS DE LIMA', 'VITOR LOPES', 'TAKESHI MITSUYASU', 'PAULO ANTONIO DA COSTA'}","{827.125, 68.14285714285714, 963.0, 343.0}",4
01.03.224,"{'01.03.224_DOMINGOS LOURENCO DE ALMEIDA', '01.03.224_TAKESHI MITSUYASU', '01.03.224_JOSE DANTAS DE LIMA', '01.03.224_VITOR LOPES'}","{'175', '165', '164', '176'}","{'JOSE DANTAS DE LIMA', 'VITOR LOPES', 'DOMINGOS LOURENCO DE ALMEIDA', 'TAKESHI MITSUYASU'}","{192.33333333333334, 891.8181818181819, 516.75, 423.7142857142857}",4
01.06.179,"{'01.06.179_ORLANDO FERNANDES DIAS', '01.06.179_APRIGIO PEREIRA DA SILVA', '01.06.179_DR JOSE VAZ DE CARVALHO', '01.06.179_NELSON MOREIRA BATISTA'}","{'774', '744', '761', '745'}","{'NELSON MOREIRA BATISTA', 'APRIGIO PEREIRA DA SILVA', 'ORLANDO FERNANDES DIAS', 'DR JOSE VAZ DE CARVALHO'}","{nan, nan, 1531.0, nan}",4
01.03.229,"{'01.03.229_HAYATO NAKAMURA', '01.03.229_MATEUS LEME', '01.03.229_LUIZ SPIGOLON', '01.03.229_EBANO PEREIRA'}","{'159', '172', '160', '118'}","{'LUIZ SPIGOLON', 'MATEUS LEME', 'HAYATO NAKAMURA', 'EBANO PEREIRA'}","{3145.0, 90.0, 603.6666666666666, 254.66666666666666}",4
01.03.245,"{'01.03.245_AMADOR AGUIAR', '01.03.245_RAUL DA SILVEIRA TORRES', '01.03.245_CARLOS COLNAGO', '01.03.245_JOAO SILVESTRE'}","{'184', '161', '183', '166'}","{'AMADOR AGUIAR', 'RAUL DA SILVEIRA TORRES', 'CARLOS COLNAGO', 'JOAO SILVESTRE'}","{354.5, 2076.2, 413.0, 430.5}",4
01.06.175,"{'01.06.175_DIVA PEREIRA BARBOSA', '01.06.175_NELSON MOREIRA BATISTA', '01.06.175_ORLANDO FERNANDES DIAS', '01.06.175_DR JOSE VAZ DE CARVALHO'}","{'743', '744', '761', '774'}","{'NELSON MOREIRA BATISTA', 'DR JOSE VAZ DE CARVALHO', 'ORLANDO FERNANDES DIAS', 'DIVA PEREIRA BARBOSA'}","{nan, nan, 1308.0, 1521.8333333333333}",4
01.03.255,"{'01.03.255_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.255_CAPITAO TELMO RIBEIRO', '01.03.255_FLAUZINA DIAS VIEGAS', '01.03.255_JOAO DIAS MOTTA FILHO'}","{'59', '188', '189', '192'}","{'FLAUZINA DIAS VIEGAS', 'CAPITAO TELMO RIBEIRO', 'JOAO DIAS MOTTA FILHO', 'JOAQUIM RODRIGUES DE OLIVEIRA'}","{64.36363636363636, 420.3333333333333, 1779.2222222222222, 60.75}",4
01.03.251,"{'01.03.251_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.251_DIONISIO TELMO CHAGAS', '01.03.251_OLINDINA DA SILVA', '01.03.251_CAPITAO TELMO RIBEIRO'}","{'59', '192', '186', '60'}","{'DIONISIO TELMO CHAGAS', 'CAPITAO TELMO RIBEIRO', 'OLINDINA DA SILVA', 'JOAQUIM RODRIGUES DE OLIVEIRA'}","{1512.0, 59.0, 80.0, 52.714285714285715}",4
01.03.252,"{'01.03.252_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.252_CAPITAO TELMO RIBEIRO', '01.03.252_NELSON ERNESTO BUCHNER', '01.03.252_DIONISIO TELMO CHAGAS'}","{'59', '192', '186', '187'}","{'DIONISIO TELMO CHAGAS', 'CAPITAO TELMO RIBEIRO', 'NELSON ERNESTO BUCHNER', 'JOAQUIM RODRIGUES DE OLIVEIRA'}","{57.5, 49.333333333333336, 1558.0, 135.0}",4
01.03.238,"{'01.03.238_MARTINS SILVERIO DO NASCIMENTO', '01.03.238_VITOR LOPES', '01.03.238_JOAO SALVADOR', '01.03.238_RAUL DA SILVEIRA TORRES'}","{'180', '165', '166', '179'}","{'JOAO SALVADOR', 'VITOR LOPES', 'RAUL DA SILVEIRA TORRES', 'MARTINS SILVERIO DO NASCIMENTO'}","{570.2857142857143, 459.0, 63.0, 679.8571428571429}",4
01.03.253,"{'01.03.253_NELSON ERNESTO BUCHNER', '01.03.253_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.253_CAPITAO TELMO RIBEIRO', '01.03.253_JOVINO VIEIRA DA SILVA'}","{'59', '187', '192', '314'}","{'CAPITAO TELMO RIBEIRO', 'NELSON ERNESTO BUCHNER', 'JOAQUIM RODRIGUES DE OLIVEIRA', 'JOVINO VIEIRA DA SILVA'}","{48.142857142857146, 250.0, 1659.2, 85.2}",4
01.03.239,"{'01.03.239_JOAO SALVADOR', '01.03.239_DR RISZARDO EDMUNDO GLUCHOWSKI', '01.03.239_RAUL DA SILVEIRA TORRES', '01.03.239_VITOR LOPES'}","{'181', '180', '165', '166'}","{'DR RISZARDO EDMUNDO GLUCHOWSKI', 'VITOR LOPES', 'RAUL DA SILVEIRA TORRES', 'JOAO SALVADOR'}","{170.71428571428572, 563.75, 562.5, 583.2222222222222}",4
01.03.237,"{'01.03.237_VITOR LOPES', '01.03.237_MARTINS SILVERIO DO NASCIMENTO', '01.03.237_SINEVAL FORTES', '01.03.237_AMADOR AGUIAR'}","{'165', '161', '178', '179'}","{'VITOR LOPES', 'AMADOR AGUIAR', 'SINEVAL FORTES', 'MARTINS SILVERIO DO NASCIMENTO'}","{817.9090909090909, 674.2666666666667, 1550.5, 407.5}",4
01.03.236,"{'01.03.236_AMADOR AGUIAR', '01.03.236_SINEVAL FORTES', '01.03.236_ANTONIO EREDIA MOLINA', '01.03.236_VITOR LOPES'}","{'178', '165', '161', '177'}","{'VITOR LOPES', 'AMADOR AGUIAR', 'SINEVAL FORTES', 'ANTONIO EREDIA MOLINA'}","{841.0, 780.0, 318.0, 1335.5}",4
01.03.254,"{'01.03.254_FLAUZINA DIAS VIEGAS', '01.03.254_JOVINO VIEIRA DA SILVA', '01.03.254_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.254_ROBSON PARANHOS DE ARAUJO'}","{'670', '188', '314', '192'}","{'FLAUZINA DIAS VIEGAS', 'ROBSON PARANHOS DE ARAUJO', 'JOAQUIM RODRIGUES DE OLIVEIRA', 'JOVINO VIEIRA DA SILVA'}","{72.66666666666667, 363.0, 64.28571428571429, 88.2}",4
01.03.235,"{'01.03.235_AMADOR AGUIAR', '01.03.235_DOMINGOS LOURENCO DE ALMEIDA', '01.03.235_ANTONIO EREDIA MOLINA', '01.03.235_VITOR LOPES'}","{'165', '161', '177', '176'}","{'VITOR LOPES', 'AMADOR AGUIAR', 'DOMINGOS LOURENCO DE ALMEIDA', 'ANTONIO EREDIA MOLINA'}","{849.0, 204.8, 596.3333333333334, 1455.25}",4
01.03.234,"{'01.03.234_DOMINGOS LOURENCO DE ALMEIDA', '01.03.234_VITOR LOPES', '01.03.234_AMADOR AGUIAR', '01.03.234_JOSE DANTAS DE LIMA'}","{'175', '165', '161', '176'}","{'JOSE DANTAS DE LIMA', 'AMADOR AGUIAR', 'DOMINGOS LOURENCO DE ALMEIDA', 'VITOR LOPES'}","{1394.6, 1028.5, 594.0, 133.42857142857142}",4
01.03.256,"{'01.03.256_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.256_CAPITAO TELMO RIBEIRO', '01.03.256_JOAO DIAS MOTTA FILHO', '01.03.256_MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{'59', '192', '189', '190'}","{'CAPITAO TELMO RIBEIRO', 'JOAO DIAS MOTTA FILHO', 'JOAQUIM RODRIGUES DE OLIVEIRA', 'MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{56.77777777777778, 553.5, 81.77777777777777, 1855.3333333333333}",4
02.08.008,"{'02.08.008_MALVINA VICENTE DANELUTE', '02.08.008_CATANDUVA', '02.08.008_IRENE POMIN MOREIRA', '02.08.008_DAS PALMEIRAS'}","{'737', '543', '541', '610'}","{'IRENE POMIN MOREIRA', 'DAS PALMEIRAS', 'MALVINA VICENTE DANELUTE', 'CATANDUVA'}","{1144.0, 1186.0, 651.5, 624.0}",4
01.06.171,"{'01.06.171_DIVA PEREIRA BARBOSA', '01.06.171_ORLANDO FERNANDES DIAS', '01.06.171_DR JOSE VAZ DE CARVALHO', '01.06.171_DOMINGOS BERALDI'}","{'743', '742', '761', '774'}","{'ORLANDO FERNANDES DIAS', 'DR JOSE VAZ DE CARVALHO', 'DOMINGOS BERALDI', 'DIVA PEREIRA BARBOSA'}","{nan, nan, 1556.0, 1599.0}",4
01.06.174,"{'01.06.174_NELSON MOREIRA BATISTA', '01.06.174_PIONEIRO ANTENOR ANTUNES DE AVELLAR', '01.06.174_ORLANDO FERNANDES DIAS', '01.06.174_DIVA PEREIRA BARBOSA'}","{'743', '773', '744', '761'}","{'NELSON MOREIRA BATISTA', 'PIONEIRO ANTENOR ANTUNES DE AVELLAR', 'ORLANDO FERNANDES DIAS', 'DIVA PEREIRA BARBOSA'}","{nan, 1393.1666666666667, 1388.0, nan}",4
02.09.002,"{'02.09.002_JOSE GRACINDO OLIVEIRA', '02.09.002_JOSE RODRIGUES PORTELA', '02.09.002_HONORATO TERTO RODRIGUES', '02.09.002_JOAO GOBETTI'}","{'639', '640', '638', '537'}","{'HONORATO TERTO RODRIGUES', 'JOSE RODRIGUES PORTELA', 'JOSE GRACINDO OLIVEIRA', 'JOAO GOBETTI'}","{867.5, 892.0, 1045.0, 390.0}",4
01.03.240,"{'01.03.240_JOSE FLORINDO', '01.03.240_DR RISZARDO EDMUNDO GLUCHOWSKI', '01.03.240_RAUL DA SILVEIRA TORRES', '01.03.240_VITOR LOPES'}","{'181', '182', '165', '166'}","{'DR RISZARDO EDMUNDO GLUCHOWSKI', 'VITOR LOPES', 'RAUL DA SILVEIRA TORRES', 'JOSE FLORINDO'}","{376.6666666666667, 234.0, 539.0, 648.8}",4
01.03.243,"{'01.03.243_VITOR LOPES', '01.03.243_JOAO SILVESTRE', '01.03.243_RAUL DA SILVEIRA TORRES', '01.03.243_JOSE EBINER'}","{'184', '165', '185', '166'}","{'VITOR LOPES', 'JOSE EBINER', 'RAUL DA SILVEIRA TORRES', 'JOAO SILVESTRE'}","{905.2, 307.4, 196.0, 540.3333333333334}",4
01.06.170,"{'01.06.170_ORLANDO FERNANDES DIAS', '01.06.170_DOMINGOS BERALDI', '01.06.170_PIONEIRO ANTENOR ANTUNES DE AVELLAR', '01.06.170_DIVA PEREIRA BARBOSA'}","{'743', '773', '742', '761'}","{'ORLANDO FERNANDES DIAS', 'PIONEIRO ANTENOR ANTUNES DE AVELLAR', 'DOMINGOS BERALDI', 'DIVA PEREIRA BARBOSA'}","{nan, nan, 1419.0, nan}",4
01.03.259,"{'01.03.259_PIONEIRO MOISES LOPES RIBEIRO', '01.03.259_ILDEFONSO ALVES DE LIMA', '01.03.259_MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS', '01.03.259_JOAQUIM RODRIGUES DE OLIVEIRA'}","{'191', '192', '193', '190'}","{'ILDEFONSO ALVES DE LIMA', 'PIONEIRO MOISES LOPES RIBEIRO', 'JOAQUIM RODRIGUES DE OLIVEIRA', 'MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{267.0, 603.4, 388.42857142857144, 615.0}",4
01.03.277,"{'01.03.277_NELSON ERNESTO BUCHNER', '01.03.277_PIONEIRO TONHAO', '01.03.277_PIONEIRA MARIA ROSA TEIXEIRA DE SOUZA', '01.03.277_DIONISIO TELMO CHAGAS'}","{'194', '186', '187', '313'}","{'PIONEIRA MARIA ROSA TEIXEIRA DE SOUZA', 'DIONISIO TELMO CHAGAS', 'PIONEIRO TONHAO', 'NELSON ERNESTO BUCHNER'}","{nan, 338.0, 140.0, 154.33333333333334}",4
01.03.260,"{'01.03.260_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.260_ILDEFONSO ALVES DE LIMA', '01.03.260_JOAO DIAS MOTTA FILHO', '01.03.260_MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{'189', '192', '193', '190'}","{'ILDEFONSO ALVES DE LIMA', 'JOAO DIAS MOTTA FILHO', 'JOAQUIM RODRIGUES DE OLIVEIRA', 'MED VETERINARIO JOSE ROBERTO DA SILVA ARRAIS'}","{528.4, 137.4, 172.0, 501.0}",4
01.03.261,"{'01.03.261_JOAO DIAS MOTTA FILHO', '01.03.261_ILDEFONSO ALVES DE LIMA', '01.03.261_JOAQUIM RODRIGUES DE OLIVEIRA', '01.03.261_FLAUZINA DIAS VIEGAS'}","{'189', '188', '193', '192'}","{'ILDEFONSO ALVES DE LIMA', 'FLAUZINA DIAS VIEGAS', 'JOAO DIAS MOTTA FILHO', 'JOAQUIM RODRIGUES DE OLIVEIRA'}","{472.42857142857144, 194.25, 412.0, 146.0}",4
01.03.247,"{'01.03.247_DR RISZARDO EDMUNDO GLUCHOWSKI', '01.03.247_RAUL DA SILVEIRA TORRES', '01.03.247_JOSE FLORINDO', '01.03.247_AMADOR AGUIAR'}","{'181', '182', '161', '166'}","{'DR RISZARDO EDMUNDO GLUCHOWSKI', 'AMADOR AGUIAR', 'RAUL DA SILVEIRA TORRES', 'JOSE FLORINDO'}","{489.45454545454544, 1756.0, 206.0, 639.0}",4
